dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH-Norm,EGARCH-st,EGARCH_FHS,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics,Weighted-Historical-Simulation
2010-08-17,-5.383348358,-4.594884525,-5.045557954,-8.087364913905896,-7.352868002045771,-7.993949938262932,-7.228630796638521,-8.536963842367278,-5.762801713,-8.536963842367278,-9.638406148,-0.079413312,-9.296071125,-3.736463271426313,-3.976227163060756,-4.133543178170213,-5.461021981339698
2010-08-18,-5.107939507,-4.389530648,-5.029185378,-8.09650645500118,-6.412787183341733,-7.858976635019944,-6.497730297095304,-7.99815008320024,-5.566702937,-7.99815008320024,-9.028187827,-0.07502604,-8.849314882,-5.008913377394364,-3.9759592365347705,-3.886335564664164,-6.199686347716138
2010-08-19,-5.007046445,-4.413329073,-5.012973017,-8.105684089839343,-6.750210815677272,-7.716202006017018,-6.296533182420837,-7.664383399050525,-5.466665363,-7.664383399050525,-8.515664116,-0.071603408,-8.551469412,-4.182891219143132,-3.964062443374437,-3.9613955247640793,-5.266440054466258
2010-08-20,-4.861752578,-4.375002991,-4.99710612,-8.003326830585785,-5.745032538753082,-7.001867078557297,-5.985726397299304,-7.348398452889032,-5.373120493,-7.348398452889032,-8.06870092,-0.067804401,-8.226219046,-3.885611207880003,-3.969899401570341,-3.879940324114836,-6.508902116733557
2010-08-23,-4.464352934,-3.850531207,-4.981210118,-7.958656674486731,-5.18696369311849,-6.673623971697586,-5.49783661612393,-6.687356078151795,-5.168269285,-6.687356078151795,-7.535501251,-0.064169658,-7.894315049,-4.037255069876172,-3.966427116502667,-3.8486563181269218,-6.000043443543144
2010-08-24,-4.769145214,-4.130145782,-4.972110389,-7.967280021020876,-4.927544336731252,-6.598196600865405,-5.715313310837652,-7.037091790465197,-5.321046713,-7.037091790465197,-7.503036694,-0.062991415,-7.852454098,-4.925177426316025,-3.9922174607559873,-4.120142241699567,-6.202209571971028
2010-08-25,-5.084467435,-4.394801914,-4.963721204,-7.975936537949489,-5.974485386056035,-6.55098277068361,-5.899841508290919,-7.283118910116519,-5.471536852,-7.283118910116519,-7.451212149,-0.062984996,-7.859264267,-4.241090849379332,-4.018709132345535,-4.148858179466337,-4.99466219314669
2010-08-26,-4.764359779,-4.127773785,-4.948157954,-7.984632984624582,-5.104941679824403,-6.2512696262491625,-5.506245257808259,-6.558439119202663,-5.27482645,-6.558439119202663,-6.936548011,-0.059494216,-7.576490958,-4.993364036282582,-4.016574427926274,-3.8881199225974057,-6.432591749084348
2010-08-27,-5.064865526,-4.376711805,-4.938873723,-7.993368863722103,-5.023294895715101,-6.2064071808896335,-5.719543870255902,-6.908210947325083,-5.409886824,-6.908210947325083,-6.970180235,-0.059675538,-7.546892203,-3.863853128793054,-4.043378074725251,-4.136047509411054,-5.815304482460135
2010-08-30,-4.803572947,-4.169871371,-4.923560522,-8.002138686949262,-5.084282084103654,-5.9449890695421255,-5.385488351323334,-6.265916346536376,-5.230094114,-6.265916346536376,-6.478788541,-0.056534482,-7.276013034,-4.399275887811608,-4.025849382835824,-3.9004654338041687,-4.544827670487479
2010-08-31,-5.099419454,-4.409067867,-4.914173599,-8.010950687351551,-5.131569414887899,-5.9234011775154585,-5.583085539702854,-6.637960496400464,-5.361352261,-6.637960496400464,-6.556912664,-0.05604465,-7.246125789,-3.919024380706219,-4.031713813626081,-4.122994274471012,-6.52739033566725
2010-09-01,-5.136249034,-4.522245682,-4.900772676,-8.019801621263651,-5.032911489367497,-5.759788944751806,-5.46883952900489,-6.592009440441531,-5.380895611,-6.592009440441531,-6.370246183,-0.055116198,-7.117672687,-4.779030393346189,-4.0436461652473845,-4.001610585348649,-5.996591992282229
2010-09-02,-4.981291755,-4.484682966,-4.885846977,-8.028694365768267,-5.401594410944692,-5.616847682826284,-5.31665078529852,-6.221899118124847,-5.270779529,-6.221899118124847,-6.009963312,-0.052952549,-6.906757698,-3.9628125223833366,-4.04204035554644,-3.97034714399807,-5.2044808096717645
2010-09-03,-4.888521506,-4.439987792,-4.871074453,-8.037621751919568,-5.286774078147483,-5.531610850547205,-5.351782667885639,-6.086067323649181,-5.162840063,-6.086067323649181,-5.768076987,-0.051106102,-6.713526359,-3.7034934684331353,-4.040706199453548,-3.960657246425433,-6.572454484712868
2010-09-07,-4.969464242,-4.573623553,-4.856454311,-8.046593743269916,-5.558630006385349,-5.509619072462914,-5.583467271946425,-6.271375736444953,-5.166509445,-6.271375736444953,-5.845271154,-0.051940833,-6.729016614,-4.158387722129252,-4.048881442444195,-4.16160010976254,-5.016651632493565
2010-09-08,-5.168754606,-4.753843034,-4.846625994,-7.75222039995204,-5.594197713887668,-5.508148145163191,-6.289218805151849,-6.641683808915928,-5.278574937,-6.641683808915928,-5.990162888,-0.051470133,-6.678451569,-4.088812675611006,-4.070698880390882,-4.114354779242622,-5.982519540946535
2010-09-09,-4.755401284,-4.386026269,-4.832259772,-7.76002952635888,-5.391855138839072,-5.014023218512215,-5.288905066633324,-5.984007731654292,-5.088211223,-5.984007731654292,-5.577614524,-0.049034734,-6.415651419,-4.339010936649771,-4.050932920591747,-3.888910343404437,-5.669224226176049
2010-09-10,-4.40457235,-4.096942711,-4.818044867,-7.765478116636308,-4.584771013188664,-4.974714574431299,-4.470975154860494,-5.580149451282538,-4.9279492,-5.580149451282538,-5.288990423,-0.046574251,-6.185703147,-4.079204101898884,-4.052516475472993,-3.885879779468168,-5.723591228827421
2010-09-13,-3.986465234,-3.610257364,-4.803978273,-7.775752488775448,-3.922300793552992,-4.364967163069889,-4.377940102634771,-5.138286169111901,-4.753213611,-5.138286169111901,-4.999022879,-0.044339884,-5.934976942,-4.33201230726055,-4.04278877193197,-3.8809227356926663,-4.798235686550092
2010-09-14,-4.266106172,-3.874375124,-4.790060272,-7.783666729659369,-4.927806173063532,-5.171435483415862,-5.007114556807887,-5.529837505057055,-4.83336485,-5.529837505057055,-5.4024325,-0.04772094,-6.183283673,-4.182782203453191,-4.057640712112343,-4.274788352412032,-5.468661738580249
2010-09-15,-4.149007668,-3.831554472,-4.776290036,-7.791617072062984,-5.8190977318676325,-5.0128508231096,-4.8385795787871935,-5.491162736470992,-4.723187419,-5.491162736470992,-5.234429116,-0.047439492,-6.002819697,-4.334238618636385,-4.055404338538604,-3.931606802418528,-5.29051957139123
2010-09-16,-4.026707054,-3.737835932,-4.762666734,-7.799604293722314,-4.526041089898209,-4.849656474279635,-4.62553699026453,-5.253294487821546,-4.600395312,-5.253294487821546,-4.997624491,-0.044202493,-5.793014657,-3.8761733184528726,-4.054503096495542,-3.917510588323337,-5.799107275748946
2010-09-17,-4.073215516,-3.826077555,-4.749189528,-7.807624544584179,-5.154341915121419,-5.223584642693639,-4.917619971978505,-5.255332828065399,-4.562496379,-5.255332828065399,-4.916056105,-0.043402493,-5.680660093,-4.682454541253764,-4.055220095322676,-4.006705744880193,-6.890620876589015
2010-09-20,-3.906466058,-3.707030584,-4.735867618,-7.815682034116909,-4.070758360427186,-4.63894469867204,-4.160852063491573,-5.0328432016907945,-4.460408477,-5.0328432016907945,-4.726534951,-0.041466308,-5.426520081,-4.136300727235599,-4.057916141947905,-3.908349316943564,-5.041256194841483
2010-09-21,-3.853887243,-3.666241322,-4.722720382,-7.82351685308017,-3.923895339092061,-4.498283420948104,-4.246335819325854,-4.833158867484134,-4.389499956,-4.833158867484134,-4.548376854,-0.039831876,-5.24052909,-4.513306343390667,-4.054594654167844,-3.913125184915362,-7.290239018662106
2010-09-22,-3.786157269,-3.631354791,-4.709717169,-7.830801510710235,-4.099214402086539,-4.413436996197636,-4.034749087973965,-4.656004510892304,-4.323533089,-4.656004510892304,-4.374455745,-0.03988462,-5.013874615,-4.626646116202589,-4.028256823211781,-3.8960174086570754,-5.714148818152176
2010-09-23,-3.521278153,-3.343461626,-4.696814861,-7.8400744348743965,-3.19839359239855,-4.261658998054381,-3.7388559623853097,-4.285565952906549,-4.184131476,-4.285565952906549,-4.175072088,-0.036804267,-4.800772501,-4.2794689399087575,-4.024020538688147,-3.8850813986372974,-6.85393342099262
2010-09-24,-3.544571913,-3.384384573,-4.684145011,-7.848279245489777,-3.318358806421925,-4.142678940436389,-3.7023305711932215,-4.211769079176074,-4.150188457,-4.211769079176074,-4.080560624,-0.035693347,-4.627402681,-4.342331013102701,-4.027118204881592,-3.902798221229325,-5.252921015162606
2010-09-27,-3.801637457,-3.621148479,-4.671524493,-7.856521324265318,-5.189025599579978,-4.401405896035542,-4.321957057619713,-4.565369025371889,-4.228319018,-4.565369025371889,-4.474879693,-0.038784242,-4.94543017,-4.088640699447152,-4.001886233234239,-4.122568233195935,-4.886410892134158
2010-09-28,-3.489614374,-3.273763186,-4.659044068,-7.864801641288839,-3.925148312603543,-4.268230150920695,-3.830263294078972,-4.406406866905753,-4.093681432,-4.406406866905753,-4.347900545,-0.037156581,-4.742528726,-4.130315948962696,-3.991683647435156,-3.850095764140152,-6.132745855551867
2010-09-29,-3.636800828,-3.418692302,-4.647269965,-7.825205643207021,-4.0945401677434585,-4.218533658210188,-3.974025794249744,-4.5298250742515735,-4.131642161,-4.5298250742515735,-4.351661707,-0.036742753,-4.680181231,-3.7292839100397575,-4.000695464596903,-3.904252467930945,-4.805584950788818
2010-09-30,-3.325727671,-3.070998999,-4.635060707,-7.831998086253082,-3.288724560004276,-4.099472899298614,-3.5236736998861207,-4.171489887556896,-4.008916978,-4.171489887556896,-4.14696864,-0.035288584,-4.489601488,-4.386488624088762,-3.982907379051463,-3.840608382432215,-4.685500489700111
2010-10-01,-3.149856263,-2.873447749,-4.622988928,-7.83881647277871,-3.231962204760068,-3.8953815078404577,-3.490597193275359,-3.903008430564887,-3.889020619,-3.903008430564887,-3.993160687,-0.03402784,-4.307255756,-4.316622759139829,-3.966040968732344,-3.832614168080688,-6.301564748075744
2010-10-04,-2.913587462,-2.622809439,-4.61105373,-7.84566059798438,-3.2128445624403774,-3.893412085740316,-3.2827847506486614,-3.652628724487068,-3.78117815,-3.652628724487068,-3.861241633,-0.032965382,-4.133294693,-4.483511047155196,-3.966658604185717,-3.828090797482232,-4.943957308887507
2010-10-05,-3.022605097,-2.746566238,-4.59936813,-7.852530633486224,-2.798663804861163,-2.776609259599648,-2.358358061369231,-3.686444007643264,-3.777506202,-3.686444007643264,-3.828446484,-0.032034943,-4.03427478,-3.8666818641348897,-3.968861905194829,-3.84060665335638,-4.829459068011781
2010-10-06,-3.113113292,-2.859950151,-4.587702089,-7.859428755282022,-3.480571800429278,-3.983402989260674,-3.434231989519575,-3.650318134123667,-3.748474007,-3.650318134123667,-3.772463816,-0.031681576,-3.970555742,-3.847301550598505,-3.9687453312681744,-3.8669722202376304,-5.30675844969649
2010-10-07,-3.247719493,-3.012087748,-4.576169928,-7.866351107776464,-3.9977366622358783,-3.857061546293891,-3.681400212411435,-3.797269341486151,-3.750916021,-3.797269341486151,-3.863399592,-0.032299769,-4.017715876,-4.6068573458129,-3.96952811215768,-3.907763683482672,-4.697538629556957
2010-10-08,-3.16836083,-2.955259547,-4.564770731,-7.87330151855276,-3.256914068466837,-3.562665124579816,-3.5284746164114584,-3.722625411319266,-3.66876098,-3.722625411319266,-3.782915338,-0.031419044,-3.889024451,-4.042539201715991,-3.9679867975720406,-3.826581191264153,-5.037502658515184
2010-10-11,-3.100531757,-2.905338759,-4.553503581,-7.880278020964431,-3.238849857507612,-3.711499854954635,-3.092212579049378,-3.529939362260748,-3.591331295,-3.529939362260748,-3.675704097,-0.031648383,-3.757794009,-4.194285963032533,-3.959837250149388,-3.82424047016858,-6.576717826147017
2010-10-12,-2.958537277,-2.77353469,-4.542367662,-7.887280171776951,-2.8480252231954024,-3.638492896595395,-3.250060676872482,-3.349125247131993,-3.513031019,-3.349125247131993,-3.590068233,-0.029484709,-3.634372105,-4.143600362915058,-3.961215757489399,-3.8168605512786353,-5.500718106538183
2010-10-13,-2.983345567,-2.814487146,-4.531361836,-7.894312152847506,-2.8936704475810915,-3.519083960277257,-3.25377412572532,-3.2826861633454114,-3.466917888,-3.2826861633454114,-3.525333245,-0.029154002,-3.544728518,-4.10195463917665,-3.956340994986381,-3.825590266916007,-5.224897569399292
2010-10-14,-3.276909138,-3.081023267,-4.52048528,-7.901368917216216,-3.746295440137768,-3.920119094075874,-3.809490460413656,-3.758872881920569,-3.577221391,-3.758872881920569,-4.038604811,-0.033307446,-4.035677433,-4.365249253605185,-3.963183733336237,-4.0691011358271325,-6.095721665475063
2010-10-15,-3.295710383,-3.107845986,-4.509774675,-7.908454615856105,-3.9767273842742714,-3.841249668470636,-3.79449515893588,-3.772871622094988,-3.557261752,-3.772871622094988,-3.992559814,-0.032321201,-3.909180855,-4.849763788547923,-3.954270022901308,-3.8277667118683874,-5.10383774912141
2010-10-18,-3.394931609,-3.215758069,-4.499153407,-7.915563928797686,-3.79244276781452,-3.853525535066004,-3.7780201349037457,-3.7791902478613646,-3.558226166,-3.7791902478613646,-3.951718633,-0.032189581,-3.894266366,-4.92342632510255,-3.954902983433478,-3.885680517819537,-5.073177731422881
2010-10-19,-3.336461499,-3.154635451,-4.488664659,-7.922703857244099,-3.408489359021502,-3.62015665930772,-3.6178885010637214,-3.685180980635955,-3.510112271,-3.685180980635955,-3.87081146,-0.031112476,-3.774280606,-4.024635752526256,-3.952901780265065,-3.8220383270452527,-5.099679133425188
2010-10-20,-3.556661029,-3.354659528,-4.479600421,-7.929871635893975,-4.115160197216333,-3.5454500814802823,-3.7321722909055928,-3.955557036334511,-3.624347231,-3.955557036334511,-4.029424033,-0.032249538,-3.893876167,-4.366146766685496,-3.960561806325445,-3.908986797622525,-4.902475947894781
2010-10-21,-3.710750933,-3.518482543,-4.469339918,-7.937067431984173,-4.728832013186131,-3.5825924784252776,-3.991798333902896,-4.036761910120006,-3.673482762,-4.036761910120006,-4.112031005,-0.034885153,-4.032486677,-3.943286918219361,-3.964018164544556,-3.973668262894074,-5.471052501985767
2010-10-22,-3.704907539,-3.52720383,-4.459283036,-7.944292393166239,-3.7014490960944353,-3.877638835777132,-3.950482658993168,-4.04909760644472,-3.66457271,-4.04909760644472,-4.068071528,-0.032548859,-3.919982543,-4.991939950701338,-3.967191194133505,-3.846680365974515,-5.395192859153729
2010-10-25,-3.69463611,-3.537454721,-4.44926809,-7.951543752552834,-3.961698120417999,-3.517964107356008,-3.936649518270555,-3.941379941233935,-3.632955671,-3.941379941233935,-3.954820652,-0.032021737,-3.844064201,-4.915814400730606,-3.947580062586801,-3.8611493138871658,-5.2494284681588015
2010-10-26,-3.586503594,-3.456302311,-4.439374982,-7.958829177166993,-3.780584497432143,-3.777148813146793,-3.778090496010858,-3.852442707544424,-3.570310458,-3.852442707544424,-3.856530147,-0.031077906,-3.735325809,-4.15863664583826,-3.942247825347188,-3.8362265935888695,-5.184680607261276
2010-10-27,-3.667911731,-3.538403062,-4.429892664,-7.966134185589707,-3.908002300581973,-4.222980529703532,-3.653349878064794,-3.9335987341525223,-3.607368679,-3.9335987341525223,-3.880695666,-0.031060143,-3.723402507,-4.487660517665625,-3.9253364251180503,-3.845950597230576,-4.628885676027032
2010-10-28,-3.627382526,-3.508962985,-4.420275108,-7.973446976152899,-3.4953205718474027,-3.687050808787997,-3.7138289208742847,-3.823425299303978,-3.585030596,-3.823425299303978,-3.782834347,-0.030287136,-3.64075217,-4.9038398422238005,-3.923717315402463,-3.8098471227323087,-5.485902364099639
2010-10-29,-3.572946395,-3.470712572,-4.410766871,-7.980815106455995,-3.1900672144210467,-3.625563624573617,-3.378336123869266,-3.720680080773096,-3.558515219,-3.720680080773096,-3.693685465,-0.029642565,-3.555276673,-4.350301374754152,-3.8876421754750017,-3.783569958059899,-4.7749329683001775
2010-11-01,-3.784048914,-3.644330232,-4.402729051,-7.988207936879793,-3.3259481439520124,-3.636294436143469,-3.557626347358405,-3.987868673368604,-3.670748246,-3.987868673368604,-3.80155704,-0.030887267,-3.71670085,-4.754922259270297,-3.90051455444858,-3.866561459678516,-3.585670507949757
2010-11-02,-3.597530465,-3.439398526,-4.393409198,-7.9919529241317875,-3.3992911319439467,-3.686789708441164,-3.5540155277117136,-3.6573382817940217,-3.58156494,-3.6573382817940217,-3.629868876,-0.029896223,-3.592880952,-4.824995259687893,-3.897665834985366,-3.782047119678551,-5.142541846986442
2010-11-03,-3.618259216,-3.485961861,-4.384205575,-7.999385052935695,-3.321789514065213,-3.667091183907133,-3.422971593190339,-3.632412076986865,-3.567056911,-3.632412076986865,-3.61964024,-0.029955101,-3.58875091,-3.811368566282504,-3.8956546568704087,-3.825255543944432,-3.6934931101323776
2010-11-04,-3.835983486,-3.687981434,-4.37511721,-8.006847733150725,-4.209804768380369,-3.9629741474910087,-3.876048607528511,-4.012398765028562,-3.658833006,-4.012398765028562,-4.024884903,-0.033679309,-4.008744875,-4.619246846956563,-3.891597953518656,-3.9915335372997807,-5.951696074534572
2010-11-05,-3.98963577,-3.847958227,-4.366143133,-8.014340869002258,-5.72342885054049,-4.129758489085093,-4.931140719258276,-4.398083269198918,-3.726056335,-4.398083269198918,-4.30553142,-0.035917933,-4.293878898,-3.9012104078010754,-3.892904058550512,-3.96322620521166,-6.316767345638949
2010-11-08,-3.745452131,-3.578015301,-4.357282367,-8.021863505567655,-4.137694569072718,-3.979652721668839,-3.8887817215111338,-4.235789337043427,-3.628954425,-4.235789337043427,-4.16887899,-0.034798061,-4.132802066,-3.739198163552164,-3.893652916062373,-3.781205103660872,-6.241122644173839
2010-11-09,-3.630155567,-3.486286797,-4.348533939,-8.029410912350375,-3.505973113309297,-3.89832437170533,-3.724012295316365,-4.060340865559697,-3.565053703,-4.060340865559697,-4.018020518,-0.033618392,-3.993553272,-4.766163719758792,-3.8808466524848138,-3.7868342533608192,-4.368378140602515
2010-11-10,-3.47173209,-3.345410177,-4.339898784,-8.036992620433391,-3.680997545875344,-3.8085240095513817,-3.466160576280285,-3.8750957046543753,-3.504149537,-3.8750957046543753,-3.89426936,-0.032282467,-3.853507994,-3.57210323038278,-3.882604876875997,-3.772394353116733,-5.44997017514285
2010-11-11,-3.407282431,-3.295348453,-4.331372077,-8.044607812106848,-3.451683186612334,-3.7993964816505823,-3.376484449017505,-3.722747860645633,-3.450780092,-3.722747860645633,-3.770067274,-0.031723328,-3.738907997,-3.842621254887376,-3.8587761532891856,-3.7730486375743455,-4.282182401969642
2010-11-12,-5.398266769,-4.35879551,-7.490864137,-8.550358258680651,-8.604382842910429,-12.703841562950911,-9.955493283847154,-12.220853461482866,-6.71242715,-12.220853461482866,-15.06121387,-0.126096632,-16.21540058,-5.4093579149224045,-4.721366889010286,-11.046182640332589,-5.892468998900576
2010-11-15,-5.40227352,-4.505061091,-7.456816556,-8.558811697410718,-11.9465139336122,-12.080469431312494,-9.016657588151444,-10.452375550582824,-6.654738237,-10.452375550582824,-13.18473023,-0.116032031,-15.48948742,-5.52330896021301,-4.737239839247394,-4.644439420467285,-8.64251347448042
2010-11-16,-5.367062188,-4.488796391,-7.422243718,-8.567297527692835,-4.894133582325527,-11.450713181835637,-8.72414744307576,-9.18084947683784,-6.492200517,-9.18084947683784,-12.27578974,-0.087377014,-14.24578458,-4.65140591826481,-4.744619425393065,-4.562496438869519,-6.080795931504176
2010-11-17,-5.551886087,-4.7251204,-7.390635443,-8.575826540734438,-6.823492925623826,-10.984476365727566,-7.754706827361565,-8.614511765874436,-6.555960764,-8.614511765874436,-11.17164714,-0.085498077,-13.53500709,-5.761706090106642,-4.767859515473716,-4.774650435266941,-8.003580904448443
2010-11-18,-5.218514373,-4.386992923,-7.356365499,-8.581495998676235,-6.225603520900262,-10.661072324969089,-7.065552536122085,-7.745077602108102,-6.290641449,-7.745077602108102,-10.2968915,-0.082915723,-12.79103543,-5.825718282202055,-4.75944759169362,-4.538195119376064,-7.557579183357462
2010-11-19,-5.068204641,-4.306487905,-7.322315015,-8.590029925683497,-6.018832383790492,-9.863517361122367,-6.44229653014989,-7.207937679746091,-6.087817666,-7.207937679746091,-9.579493914,-0.080498788,-12.15774365,-4.87324011310899,-4.752713912313289,-4.575848588325744,-5.120187767392215
2010-11-22,-4.741779798,-3.897188584,-7.288483738,-8.59860668543335,-5.168611069594713,-9.368586334431573,-5.743837433141591,-6.6970068407517855,-5.837475104,-6.6970068407517855,-9.000355439,-0.078008339,-11.55894898,-4.515580846644967,-4.751506740623576,-4.53003198151474,-6.84229759544098
2010-11-23,-4.31735887,-3.741131607,-7.254872828,-8.607218497764759,-4.730610251360012,-6.852958633441101,-4.939073595684748,-6.249148368231662,-5.638680005,-6.249148368231662,-8.471520893,-0.075585327,-11.02869118,-5.213459453346974,-4.749097923178784,-4.531647238229451,-6.033122538789109
2010-11-24,-4.578700189,-3.950667722,-7.222475046,-8.61586771996281,-4.7191282831074215,-8.535774400923218,-4.989079883579858,-6.259055214207108,-5.667894317,-6.259055214207108,-8.11956363,-0.073918385,-10.6331947,-5.614433911911467,-4.76381914103503,-4.6582469008010365,-6.51251662030713
2010-11-26,-4.574974524,-3.982491065,-7.18929062,-8.624554278798714,-4.899661285528094,-8.09357603275923,-5.39064514535808,-5.89946332172413,-5.537553549,-5.89946332172413,-7.535158232,-0.071983835,-10.15760739,-3.789648269202035,-4.752162726592734,-4.600519391318519,-6.176601990365476
2010-11-29,-4.252082665,-3.649653671,-7.156322601,-8.633281946775956,-4.499687313800552,-7.759647608956397,-4.776925531061625,-5.614912391283609,-5.317730539,-5.614912391283609,-7.117551449,-0.069847703,-9.689500283,-5.322701073698033,-4.751949790051441,-4.537129658802372,-5.7657908485758815
2010-11-30,-3.893886231,-3.529461203,-7.123572292,-8.642042471136346,-4.037158161073811,-7.386664527469961,-7.8289559464629725,-5.311874864947431,-5.156190102,-5.311874864947431,-6.688724737,-0.067788537,-9.222367419,-4.608519839805173,-4.749844672050763,-4.527086424845419,-7.9517663287745135
2010-12-01,-4.122501012,-3.700371528,-7.091493967,-8.650842911448764,-4.715407687032102,-7.106447644077982,-4.142030875775851,-5.326549450695754,-5.165101236,-5.326549450695754,-6.413028651,-0.06624121,-8.870559524,-6.057363346475365,-4.759097063094628,-4.60371364736534,-7.358303041782418
2010-12-02,-4.083980393,-3.667007789,-7.05916799,-8.659685648369951,-3.8411055299242607,-6.799191941506114,-4.309092964740489,-5.040443702608476,-5.02743481,-5.040443702608476,-5.954931546,-0.064460462,-8.455664384,-5.618765896311979,-4.757034557286596,-4.555465408663063,-7.602857184439048
2010-12-03,-4.080818273,-3.635484126,-7.027072719,-8.668560876951405,-3.60051028415037,-3.5775841888983284,-4.361927594831189,-4.891448132333055,-4.920525463,-4.891448132333055,-5.658032922,-0.062647272,-8.047627904,-5.561295335248433,-4.760082484999582,-4.536009227092825,-7.7495012071860865
2010-12-06,-4.000651865,-3.674603888,-6.995236825,-8.677478226494841,-3.746353762776388,-6.233002396134685,-3.748608658254885,-4.775916332953711,-4.856096113,-4.775916332953711,-5.369465067,-0.046756146,-7.669864768,-5.303324859114137,-4.764938232112086,-4.54918878310609,-8.780336527790945
2010-12-07,-4.074536453,-3.809965519,-6.963549322,-8.686435215052901,-4.219541057848222,-6.086303051508484,-4.319192628031371,-4.739887829927981,-4.827107078,-4.739887829927981,-5.169593109,-0.047041185,-7.442512067,-5.646982310488675,-4.753915015672814,-4.65391436768239,-6.445884294956281
2010-12-08,-3.759821205,-3.643418728,-6.932074637,-8.695430947829557,-3.936763936842671,-4.466235363195058,-3.980313578246928,-4.580715592690266,-4.692499185,-4.580715592690266,-4.996317031,-0.045348121,-7.027866152,-5.714048349824977,-4.755416642544167,-4.531618824835698,-5.833749440880393
2010-12-09,-3.675690694,-3.50123172,-6.900810972,-8.704466841943749,-3.47512711643963,-5.6007706934554,-3.428940221588539,-4.359365321033584,-4.566912788,-4.359365321033584,-4.769285038,-0.043924517,-6.607301405,-5.486598659347677,-4.757209986385337,-4.531264843315196,-6.109816237111236
2010-12-10,-3.837797897,-3.643821852,-6.869756487,-8.713542777104475,-5.544332943248289,-5.516024784238703,-4.06187318401716,-4.395440854015877,-4.55081963,-4.395440854015877,-4.697372264,-0.044743594,-6.453181968,-5.48285447903474,-4.754381724656946,-4.650291189883859,-6.391744745830767
2010-12-13,-3.670069857,-3.34958158,-6.838911706,-8.722659020312777,-3.5865647907554945,-5.291405440289591,-3.685984585146864,-4.269224340087722,-4.407410461,-4.269224340087722,-4.585438268,-0.043451104,-6.037178274,-5.960175102805052,-4.755254925894899,-4.536416593332981,-7.359910860539309
2010-12-14,-3.610490532,-3.380768255,-6.808306656,-8.731815840952452,-3.027303812120353,-4.332689571143848,-3.5844904024818818,-4.189364434473683,-4.35415319,-4.189364434473683,-4.476185651,-0.042645686,-5.687392169,-3.803435429091091,-4.747432305689193,-4.545717145011138,-6.225784991274432
2010-12-15,-3.544333331,-3.274750582,-6.777880309,-8.735355335795482,-2.9226153447305734,-4.926504892821793,-3.146935889721975,-3.9941073507572313,-4.25033488,-3.9941073507572313,-4.31868528,-0.041772641,-5.315395692,-5.258741902301375,-4.747772039509849,-4.5338935067256925,-6.088644654629086
2010-12-16,-3.413403358,-3.242991401,-6.747666604,-7.847110659653872,-2.785599545651767,-5.506161846792422,-3.3455573821882028,-3.8730740157658343,-4.173582123,-3.8730740157658343,-4.213224236,-0.041120616,-4.983453025,-4.784106871151381,-4.742031809210069,-4.534543801431621,-6.600488904217014
2010-12-17,-3.496622817,-3.363024142,-6.717653922,-7.853951515363594,-3.2014662555056725,-4.714036142334701,-3.591378027966813,-3.898219998921935,-4.152008061,-3.898219998921935,-4.181143355,-0.041740311,-4.90437146,-5.253700373066411,-4.742905363478492,-4.606244507722574,-7.470516891025476
2010-12-20,-3.595296054,-3.478481849,-6.688012755,-7.860822229489962,-3.282167790947541,-3.828723062716795,-3.6945136941161296,-4.02568788740778,-4.169998103,-4.02568788740778,-4.24873431,-0.04159288,-4.751842968,-5.469092019678268,-4.749849150830805,-4.568444999136855,-6.373483727019277
2010-12-21,-3.425221079,-3.341111956,-6.658411298,-7.867721385310225,-3.1115661029209734,-4.3320127337761445,-3.51704127198183,-3.821137904223962,-4.05846665,-3.821137904223962,-4.089647415,-0.04090533,-4.48993774,-4.933503710387144,-4.750035451400045,-4.5358200082679785,-7.193495777786688
2010-12-22,-3.383421323,-3.332641545,-6.629028543,-7.874651432995736,-3.359939522363308,-4.107028811457926,-3.4302654938700736,-3.75620623374244,-4.007221492,-3.75620623374244,-4.043720016,-0.040426181,-4.274573044,-4.868449481052744,-4.752621553945198,-4.539047064061839,-6.758278980684245
2010-12-23,-3.163119582,-3.107231425,-6.599836859,-7.88160847967524,-2.6969067527978834,-4.223897022284848,-3.21172041455326,-3.5788667062427573,-3.888792802,-3.5788667062427573,-3.939511288,-0.039919327,-4.0709877,-4.893612066243802,-4.75353897310825,-4.530884073129636,-7.43904747221099
2010-12-27,-3.17420779,-3.108922543,-6.570849176,-7.888597621667899,-2.8094258585816143,-3.845013850974212,-3.245433826378275,-3.5396461877509395,-3.820141194,-3.5396461877509395,-3.887027939,-0.039787358,-3.940161942,-5.050664925455847,-4.753386915371684,-4.546222063754621,-6.419054859016373
2010-12-28,-3.431941727,-3.346858757,-6.542064877,-7.895614530308049,-3.831652036002539,-4.5498469920447455,-3.959369443424485,-3.84486279191415,-3.901128248,-3.84486279191415,-4.203357903,-0.043173365,-4.434313089,-6.036405539266213,-4.757937537808355,-4.7384274330414895,-5.036548609193529
