dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH-Norm,EGARCH_FHS,EGARCH_St,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics,Weighted-Historical-Simulation
2012-04-11,-3.582536031,-3.355320763,-3.765913067,-2.9251638237764728,-4.803536450270904,-3.745430276910427,-5.747660858633543,-3.6523379832211935,-3.6523379832211935,-3.659717099,-3.807639135,-0.034748551,-3.72219428,-2.8697967634717814,-3.470764544179552,-3.6246878570336407,-4.460702440126826
2012-04-12,-3.517580582,-3.256635471,-3.678598822,-2.919029687817789,-3.795036005449689,-3.873847105864355,-4.440939094498802,-3.494200270248735,-3.494200270248735,-3.559780151,-3.634836617,-0.033727581,-3.632561018,-3.7740840965212503,-3.472806920602641,-3.439921821706539,-5.384240234059088
2012-04-13,-3.602429435,-3.358918355,-3.713283726,-2.91288216999004,-5.711031332692993,-3.870026422501676,-5.497379303726397,-3.613815912145114,-3.613815912145114,-3.815529512,-3.693353087,-0.035062786,-3.841843815,-4.058503180547724,-3.470829731646191,-3.635474489885526,-3.6953886870251154
2012-04-16,-3.528414458,-3.291933258,-3.664371932,-2.9067205106935154,-4.510381613570627,-3.622151735491087,-4.479052654036676,-3.6197320715068657,-3.6197320715068657,-3.732437311,-3.719747319,-0.034100709,-3.766862643,-3.267526963118682,-3.4732170113199845,-3.456999488655381,-3.602026823359764
2012-04-17,-3.451553646,-3.225859771,-3.576973481,-2.900544597987043,-4.551807979714781,-3.6745035360279537,-4.221029263845503,-3.5067396127023263,-3.5067396127023263,-3.699087642,-3.572269473,-0.033178159,-3.704543674,-3.581651131591355,-3.46241103408242,-3.475859627200614,-3.523873327180627
2012-04-18,-3.429338821,-3.201769934,-3.522795972,-2.894164280708025,-3.426370115735484,-3.775570298052687,-3.797440378310593,-3.52817713174139,-3.52817713174139,-3.733436071,-3.545232187,-0.033032458,-3.68671879,-3.4874676430122804,-3.462260375802251,-3.505332868332862,-4.4635921043880415
2012-04-19,-3.443902891,-3.236755969,-3.585520105,-2.8881498392495915,-4.343948512164058,-3.2621854537788453,-4.300937080890442,-3.630679879982101,-3.630679879982101,-3.749612399,-3.623924704,-0.032447338,-3.667975577,-3.439508007295935,-3.4626448203175797,-3.473946972695022,-3.042138841681588
2012-04-20,-3.351525997,-3.151273599,-3.514982149,-2.8809080499182227,-3.650145527935124,-3.318966737723258,-3.2147675601182835,-3.5149931829211254,-3.5149931829211254,-3.63931546,-3.500127808,-0.031548673,-3.572537939,-3.1161026106034293,-3.458184867297737,-3.4366770045243573,-4.084670602990018
2012-04-23,-3.888261967,-3.640272863,-3.842833122,-2.881093140072849,-8.2694413019141,-6.985612325525974,-7.595416145873132,-4.205395197468264,-4.205395197468264,-4.520438971,-4.586828147,-0.044496828,-4.767410799,-4.03512338113781,-3.4993212819993307,-4.308087890270031,-3.7373273262526823
2012-04-24,-3.827262603,-3.635358735,-3.87620179,-2.87485196777157,-6.427314054049244,-5.975711110418527,-6.068050760145408,-4.382035689036435,-4.382035689036435,-4.441747491,-4.737839663,-0.042519689,-4.647053517,-3.085340349551895,-3.5011585616900387,-3.513815839295956,-3.390985953480927
2012-04-25,-3.728609527,-3.564085147,-3.833883058,-2.8679310907992366,-4.968973788384949,-4.757904487699152,-3.477805630459273,-4.276659103486647,-4.276659103486647,-4.33947249,-4.580325463,-0.040893194,-4.516806434,-4.080619338067568,-3.506791200881378,-3.492073870113506,-5.532422219810824
2012-04-26,-3.647682807,-3.478544166,-3.735807587,-2.861067794014033,-4.8232129947058215,-4.519820097777941,-4.30140784769876,-4.112611111659284,-4.112611111659284,-4.250396191,-4.365957617,-0.039335812,-4.391349074,-3.5646040792628044,-3.5060739819118307,-3.5072482055166745,-4.4571694669175255
2012-04-27,-3.497750452,-3.3489008,-3.625852797,-2.85603992642724,-3.678226259994048,-4.058269464903858,-3.6126047609987553,-3.999156517248864,-3.999156517248864,-4.06518715,-4.278348392,-0.03760512,-4.244178644,-3.700019218091123,-3.466741791203752,-3.4478733314116905,-4.431607362574951
2012-04-30,-3.391287783,-3.252890133,-3.549921179,-2.8497402609303277,-3.3392359026592406,-3.7901295571016895,-3.243398274052544,-3.8878073706724594,-3.8878073706724594,-3.940027215,-4.156714686,-0.036300907,-4.130827339,-3.604889028390287,-3.4614164901193627,-3.4491115357733166,-3.222829216164712
2012-05-01,-3.233292096,-3.101874007,-3.404519215,-2.842921811623709,-2.918348114664937,-3.103852341642471,-2.718899999009674,-3.6559850891769066,-3.6559850891769066,-3.734370166,-3.99187945,-0.034639709,-4.000411425,-3.4540300039414777,-3.4625029052194813,-3.441370675644729,-3.742918221315193
2012-05-02,-3.080962007,-2.955660435,-3.267784366,-2.835302832967516,-2.9243949640408884,-3.132384090286364,-2.355552554860693,-3.491585279758622,-3.491585279758622,-3.546707512,-3.875354206,-0.033612111,-3.879227623,-3.5928029258183782,-3.464163246845401,-3.438429736082543,-3.461334728921143
2012-05-03,-3.0688682,-2.941484281,-3.273827395,-2.824523665179425,-2.3075051058103915,-3.155926904478979,-2.0493211027568696,-3.4797130008761163,-3.4797130008761163,-3.502641728,-3.829832064,-0.032495831,-3.804887134,-4.735258845089066,-3.4604471000247603,-3.456675818223945,-3.802712645698397
2012-05-04,-2.951646726,-2.821187162,-3.161847883,-2.791815017449832,-2.5624620597246,-2.729990885979973,-2.4591096359544173,-3.321900103870429,-3.321900103870429,-3.359122719,-3.692737789,-0.031284676,-3.703392009,-4.213406733747708,-3.4621654556657355,-3.436992231450663,-3.385844690663524
2012-05-07,-3.438516139,-3.272934104,-3.671542316,-2.767716670398292,-3.136488722041457,-4.422652608130748,-3.2244863215410016,-3.8168892254551223,-3.8168892254551223,-3.746832804,-4.184303936,-0.035565194,-4.033524194,-3.1719625743246267,-3.491348975574064,-3.734726330225983,-4.747850466227578
2012-05-08,-3.536586916,-3.328404799,-3.752228972,-2.64671650825302,-3.9098830765413592,-3.588274071694548,-3.718162009950997,-3.810841793308112,-3.810841793308112,-3.804595672,-4.093530036,-0.035677281,-4.017736922,-4.007073705420335,-3.495652843693874,-3.511359196356137,-4.276725389861336
2012-05-09,-3.490982588,-3.25117228,-3.687168875,-2.6396896449777607,-3.574566048947399,-3.703572605421305,-3.0541177008008487,-3.706970668643439,-3.706970668643439,-3.722778786,-3.963881737,-0.034583085,-3.9280051,-3.308369184609366,-3.4886852864239706,-3.4652735049921306,-3.8210325450969846
2012-05-10,-3.397673925,-3.184969558,-3.596042777,-2.6326452949922032,-3.9320589025891417,-3.659349791482197,-3.904174859388544,-3.592400696970008,-3.592400696970008,-3.682619621,-3.805173567,-0.033582781,-3.852178466,-3.692107778792866,-3.486307665081237,-3.489267012902816,-3.645526919584444
2012-05-11,-3.250724031,-3.03805,-3.453193603,-2.625584626999663,-3.16780481363138,-3.198152089427732,-3.0538825040509034,-3.4694614998623523,-3.4694614998623523,-3.506553212,-3.744528967,-0.032267767,-3.746990865,-3.427017649766278,-3.477411905763713,-3.45136676611991,-3.2052486154644457
2012-05-14,-3.264740915,-3.056485795,-3.428215691,-2.618506994470215,-4.435800770720302,-3.056771687836145,-3.94915331741902,-3.4837519597441924,-3.4837519597441924,-3.59762328,-3.677998215,-0.032427785,-3.759647027,-3.8090100625297927,-3.45796468066212,-3.53049887703617,-4.11547141618033
2012-05-15,-3.450432489,-3.245545416,-3.653222559,-2.611411713297568,-4.454843439254134,-3.501886417983786,-4.675648706408953,-3.7576041167952368,-3.7576041167952368,-3.730228624,-3.903453711,-0.033048438,-3.815659256,-3.32400131218577,-3.471324872075323,-3.564023930327592,-3.641830795104688
2012-05-16,-3.642696396,-3.416712311,-3.858881137,-2.604298381838934,-4.026003201557248,-3.3086542481798893,-4.3655742278950616,-3.736430753636751,-3.736430753636751,-3.870161254,-3.984773762,-0.034411835,-3.878921285,-3.7228408512909392,-3.487207424360054,-3.5693318569443866,-3.767662774040741
2012-05-17,-3.706456283,-3.451932644,-3.916525043,-2.5971684412846905,-3.8747995076509705,-3.1076937384902186,-4.346597507965133,-3.77605864277884,-3.77605864277884,-3.887894599,-3.930824622,-0.034350719,-3.846207933,-3.4100606773763484,-3.4955481387918823,-3.512366474300991,-3.662945896454349
2012-05-18,-3.668137872,-3.389535607,-3.866738056,-2.5900204628077743,-3.5173364117408314,-2.9932271578413663,-3.890581720743932,-3.702072627389721,-3.702072627389721,-3.818551726,-3.82853057,-0.033490334,-3.772683197,-3.564927977989512,-3.4925268706998773,-3.4782548308341443,-3.2632859773681724
2012-05-21,-3.857573176,-3.544422693,-4.051672654,-2.582855299516668,-3.895835583853159,-3.764834665018173,-4.6015476368498005,-3.885359092710953,-3.885359092710953,-3.947831105,-3.949701023,-0.034445727,-3.835434108,-3.755034016572992,-3.49527904621414,-3.5705115178123426,-4.148407163358319
2012-05-22,-3.845734948,-3.56236486,-4.015393399,-2.575672866052241,-5.202932977465913,-3.396004300212561,-5.115304348698947,-3.8272140812171007,-3.8272140812171007,-4.058533274,-3.818287836,-0.034590759,-3.881181278,-4.355167101070352,-3.49560243413529,-3.5916516292544003,-2.936229859002544
2012-05-23,-3.648457746,-3.382403431,-3.835953253,-2.5684731408948,-3.851661076218099,-3.1249167238856184,-3.716244998718035,-3.70610407873092,-3.70610407873092,-3.852015114,-3.788547679,-0.033184337,-3.780267923,-3.1291707550114727,-3.4961169106102803,-3.4700291292750585,-4.324881962954754
2012-05-24,-3.991719569,-3.709279702,-4.209489611,-2.561254596671944,-4.596935400505782,-3.495500787641104,-3.683501076876179,-4.094184553384746,-4.094184553384746,-4.133568345,-4.149142076,-0.035777851,-4.005714773,-3.53716346583745,-3.517760874876391,-3.695623145779552,-3.8610172134460954
2012-05-25,-3.831107149,-3.538261075,-4.042071978,-2.554020043625949,-3.5957600290802088,-3.6148049386688927,-3.8919929421685753,-3.838560277664191,-3.838560277664191,-3.95383599,-3.917104727,-0.034630157,-3.892167855,-3.8303343998947903,-3.51962167825942,-3.4755186111786536,-3.7525192177191182
2012-05-29,-3.656456285,-3.362854748,-3.867021569,-2.5467647666967466,-2.9163805198699966,-3.1297732850664355,-3.3323925336940543,-3.6517821974657343,-3.6517821974657343,-3.757030883,-3.794997867,-0.033232968,-3.783608258,-3.594103148106267,-3.521122026500328,-3.472115673782172,-3.670166195570203
2012-05-30,-3.687904917,-3.405986313,-3.851321185,-2.539493784690358,-4.742321938552728,-3.4120522425240005,-4.2965931038574015,-3.7124435754206497,-3.7124435754206497,-3.915001095,-3.788911615,-0.034127947,-3.866380231,-3.133337629245511,-3.495386862654342,-3.596686084186376,-3.995326119553738
2012-05-31,-3.642919495,-3.377912227,-3.839605655,-2.532204759871377,-4.052991895166009,-3.232418215463439,-4.013778707742101,-3.773730841467317,-3.773730841467317,-3.86235081,-3.836306862,-0.032948737,-3.8052825,-4.082449360155455,-3.494300244758402,-3.488293255581268,-3.901807497573934
2012-06-01,-3.560190604,-3.301678255,-3.773877412,-2.524895732224559,-3.564642793594266,-3.077132285455834,-3.058751632241618,-3.686964211916463,-3.686964211916463,-3.778464116,-3.738792712,-0.032035406,-3.732062378,-4.185853044589575,-3.4865932534097404,-3.470071658664564,-4.2005156009394815
2012-06-04,-4.01298468,-3.729412151,-4.254096838,-2.561953655608602,-4.648874893907666,-4.775797318605468,-5.511667402053551,-4.148517984200121,-4.148517984200121,-4.142373763,-4.214697275,-0.036446308,-4.065135693,-3.2629893608392027,-3.519293932714169,-3.7731580237984175,-3.265082460655381
2012-06-05,-3.817313765,-3.569299245,-4.083102492,-2.55613594616534,-3.9593788356906168,-3.6702918571971264,-4.288268670335904,-3.820098263331591,-3.820098263331591,-3.962937912,-3.933839277,-0.035085189,-3.949360644,-3.5914133098720398,-3.5189046880917765,-3.483804256903953,-4.193144248017865
2012-06-06,-3.662159079,-3.408298752,-3.923925942,-2.550305191477201,-3.250444666683498,-3.481467501046598,-3.3460095394205336,-3.67868582907022,-3.67868582907022,-3.786455515,-3.842704428,-0.033664931,-3.842335133,-4.5066401435036525,-3.5166202525915997,-3.4781602730804355,-4.433707046597209
2012-06-07,-3.888558224,-3.626818667,-4.036921868,-2.5501806495850885,-6.43436499299789,-5.161813560440447,-4.792951362802351,-3.936581350311552,-3.936581350311552,-4.212389492,-4.103791884,-0.038437176,-4.235956326,-4.432930687480483,-3.529398546765368,-3.871940153884155,-4.377365109143597
2012-06-08,-3.742352058,-3.511960595,-3.935681148,-2.544332758136794,-4.7898481705664935,-3.8867595739627503,-4.479892765606465,-3.950376752112416,-3.950376752112416,-4.06727561,-4.151095195,-0.03683955,-4.127447601,-4.216822315786836,-3.5237296185317186,-3.5053348013267502,-3.277631682865236
2012-06-11,-3.743251597,-3.504347535,-3.88623849,-2.538478019769646,-5.693700929697224,-3.907704915837685,-4.846357095086962,-3.919734418070744,-3.919734418070744,-4.131460545,-4.044789173,-0.036554931,-4.120212077,-2.8826431564096207,-3.523903968119991,-3.5911223183740164,-3.3945593031083585
2012-06-12,-4.136718177,-3.911908616,-4.355383735,-2.556228982922476,-5.727822131551626,-4.374766251342294,-4.274032778930498,-4.434865117402955,-4.434865117402955,-4.454286935,-4.531774222,-0.039357484,-4.37928489,-3.539237151881692,-3.556640853740209,-3.8078033099712223,-4.776672401410055
2012-06-13,-4.078367471,-3.862849278,-4.269999927,-2.550401079939775,-5.854207946260484,-3.944886365514322,-5.749651383535621,-4.2272248217246,-4.2272248217246,-4.462930066,-4.250906683,-0.038247425,-4.336968061,-3.545605656416094,-3.535125231216165,-3.591082196007832,-4.156634166708142
2012-06-14,-3.961769234,-3.759209172,-4.184526958,-2.5445606602219217,-4.576483226257855,-4.027186447050161,-4.409832861462036,-4.200062743438862,-4.200062743438862,-4.33382154,-4.236750578,-0.036960336,-4.229074568,-4.347851737901049,-3.5398125866169874,-3.520963864062112,-3.768806828051406
2012-06-15,-3.834952734,-3.640263795,-4.0498708,-2.538708300704314,-4.424905870217179,-3.774770013180489,-4.151970854506354,-4.031890433780919,-4.031890433780919,-4.226574345,-4.061544125,-0.035387577,-4.127807943,-3.611419590170861,-3.539483814377006,-3.5292070601906143,-4.716785437080786
2012-06-18,-3.963105442,-3.747050541,-4.08519557,-2.533305347940815,-6.318004179091588,-4.183429595348351,-4.859145139031414,-4.201059620400698,-4.201059620400698,-4.474497162,-4.175281569,-0.037942263,-4.301247121,-3.6292748721917785,-3.5465605119555064,-3.752265485134399,-5.698875448210943
2012-06-19,-3.841763262,-3.662835867,-4.023871915,-2.527428596828017,-4.851706115430554,-3.704608551227078,-4.584005819227027,-4.225539552955713,-4.225539552955713,-4.349950014,-4.221170802,-0.036390363,-4.199590372,-3.8084143673171,-3.55144663810228,-3.5322931538292583,-3.769388033876782
2012-06-20,-4.067184901,-3.850529981,-4.122643044,-2.527209390812972,-7.363337803825236,-4.658498782673955,-4.579367173742024,-4.39952431103525,-4.39952431103525,-4.725387324,-4.351819222,-0.040142053,-4.526709292,-3.542030801764119,-3.56014671678833,-3.8897834778428857,-3.986494795138823
2012-06-21,-3.965700859,-3.728620126,-3.994436584,-2.521315019148067,-5.98534906574692,-3.864274199612091,-5.198030983243664,-4.420850556166236,-4.420850556166236,-4.617317213,-4.372601234,-0.038970409,-4.415780959,-4.76479401567658,-3.5580304146439787,-3.563441191350501,-3.491762167121548
2012-06-22,-4.326245556,-4.122450291,-4.461750285,-2.57809842754684,-5.8814279940835625,-4.78110364662833,-6.485070075217029,-4.8933281351732445,-4.8933281351732445,-4.917915158,-4.823458097,-0.041725482,-4.650992462,-4.267132430766667,-3.578063620812304,-3.846377870554132,-3.631776385123056
2012-06-25,-4.336891314,-4.126892188,-4.42097505,-2.5710039797185686,-6.642699835175632,-5.377442638216847,-4.907021649270003,-4.727148134279466,-4.727148134279466,-4.99221844,-4.556985845,-0.041189995,-4.657190927,-3.35887437336936,-3.556955893413749,-3.677938170036963,-3.6027665408713974
2012-06-26,-4.729867958,-4.524848115,-4.896537013,-2.569886335067098,-6.548749825534747,-6.004250946918879,-7.342591574353266,-5.260757459173349,-5.260757459173349,-5.307218329,-5.092016463,-0.04361399,-4.910728625,-3.638495730635064,-3.585288424228993,-3.862698627835675,-3.525205263844262
2012-06-27,-4.510860227,-4.326920297,-4.698772303,-2.564057237909397,-5.249841389873179,-3.580982701422694,-5.474175064235559,-4.836977299236235,-4.836977299236235,-5.066074615,-4.721621305,-0.041489117,-4.751693119,-4.476360479039173,-3.579338281522201,-3.5432782109513155,-3.777997377398479
2012-06-28,-4.313145826,-4.142306737,-4.512890446,-2.558218489541396,-4.510289759869047,-4.464527656513012,-4.382992169363057,-4.654112606196973,-4.654112606196973,-4.872205132,-4.575198839,-0.039684755,-4.611571318,-3.761892191271857,-3.577882685541882,-3.537992428616577,-3.552918135169877
2012-06-29,-4.255627703,-4.085996098,-4.485592641,-2.5523646531859323,-4.018451561973064,-4.286590238410839,-4.189528513314871,-4.655420001043488,-4.655420001043488,-4.783105524,-4.557019888,-0.038437589,-4.511807994,-4.191244423377742,-3.5841861841968305,-3.563328129937143,-4.456578059808104
2012-07-02,-4.330482682,-4.151472084,-4.486683431,-2.546770754785901,-6.037638644300953,-4.550238094501669,-5.56053665394284,-4.650219393911104,-4.650219393911104,-4.976689245,-4.476553164,-0.039768672,-4.632464043,-4.537711622834781,-3.589552895468761,-3.7672852168917705,-4.487146305428025
2012-07-03,-4.100143222,-3.944028628,-4.295276024,-2.5408937300497136,-4.532370376781821,-4.10384911899854,-4.018970943108066,-4.517037298078931,-4.517037298078931,-4.712851752,-4.463472015,-0.037886794,-4.495404139,-3.978810443213449,-3.591123921049212,-3.5399431632127647,-4.046763423919682
2012-07-05,-3.9633163,-3.804047155,-4.147733684,-2.535005745020094,-4.160951171350102,-3.7795591269944513,-3.931807110910836,-4.336238952383489,-4.336238952383489,-4.569606048,-4.290691077,-0.03641303,-4.377861227,-3.356999025841817,-3.5885994252034994,-3.5526564801422955,-3.989446070024223
2012-07-06,-3.775970985,-3.636472113,-3.995082554,-2.5291093450249718,-3.407686268332204,-3.847685201302488,-3.0967974621162253,-4.206671434406058,-4.206671434406058,-4.367571859,-4.225548208,-0.034843827,-4.258027071,-3.536606217636972,-3.591043477983515,-3.5343536024861164,-3.344863010972281
2012-07-09,-3.949478302,-3.807711553,-4.210320818,-2.523199175601456,-4.009820678397087,-3.703801944686843,-4.317325310816222,-4.430440573705861,-4.430440573705861,-4.487711211,-4.387510535,-0.035865082,-4.303834737,-3.950740945698608,-3.598440463874266,-3.664011501943433,-3.893777234392029
2012-07-10,-3.880413683,-3.725423518,-4.147771929,-2.5172740529191007,-3.6470322212639545,-3.454828280815045,-3.888546582194822,-4.2889773651678365,-4.2889773651678365,-4.395549832,-4.220865717,-0.035013983,-4.2089879,-4.250014484542305,-3.6005401997922903,-3.556619677815022,-3.317266177717402
2012-07-11,-3.875738212,-3.700926369,-4.145990037,-2.5113396211162144,-3.512805840797047,-3.323557707869248,-3.917273562248387,-4.268364353858937,-4.268364353858937,-4.352002724,-4.166342212,-0.034402292,-4.143405976,-3.850386621155177,-3.607616793996083,-3.575125499976388,-3.9018020986888833
2012-07-12,-4.030450732,-3.822122082,-4.301223473,-2.5053920313740656,-3.870155153832848,-3.435164832786641,-4.57430541534451,-4.412750580869823,-4.412750580869823,-4.45033565,-4.251125647,-0.035217896,-4.177629956,-3.320598387913144,-3.61689580042374,-3.646405118227077,-4.395826968506296
2012-07-13,-4.401408242,-4.137261849,-4.666847643,-2.499436067638577,-4.6851248711685365,-3.99616371510604,-4.258294530347102,-4.733833724755116,-4.733833724755116,-4.727359399,-4.541983055,-0.038591119,-4.397115046,-4.125898460786998,-3.6433015422805584,-3.794533235420497,-4.039003611930717
2012-07-16,-4.494093983,-4.253306976,-4.696300154,-2.498034869333884,-5.805061039182958,-5.506880144900509,-6.883346089357023,-4.702478989724568,-4.702478989724568,-5.006301046,-4.454650658,-0.04055377,-4.61673899,-4.074266415994489,-3.648021896996534,-3.874868149953608,-4.084723268362733
2012-07-17,-4.260584072,-4.038710269,-4.484543018,-2.4920594712468405,-4.988767293141833,-4.184840532223372,-4.0757951157816015,-4.619678726316594,-4.619678726316594,-4.773603028,-4.454314849,-0.038760369,-4.482098365,-3.850389997991617,-3.625784842146244,-3.54252631085113,-4.318160457716121
2012-07-18,-4.115665652,-3.903331411,-4.333613346,-2.486070327229856,-4.00845238076202,-3.931292230338735,-4.042058446482356,-4.46147400621994,-4.46147400621994,-4.647448265,-4.300172393,-0.037338485,-4.371031658,-4.895592268907836,-3.607775707235264,-3.5588248592989977,-3.8454866722212073
2012-07-19,-4.27630617,-4.039334596,-4.386844216,-2.484873267983088,-6.877908638913082,-4.497265821723564,-6.028588986131857,-4.649312557578608,-4.649312557578608,-4.951534316,-4.460000138,-0.040704111,-4.617987686,-3.1518690581706634,-3.6176412927566166,-3.8555086870980975,-3.587653003408678
2012-07-20,-4.150509646,-3.900895978,-4.239739581,-2.478867590508268,-5.923712567568668,-4.608944985847649,-4.957677322259922,-4.653594540102477,-4.653594540102477,-4.827267021,-4.458547857,-0.039402774,-4.50554928,-4.7628109305543935,-3.615491472482174,-3.57087785560878,-4.625181935409138
2012-07-23,-4.298639878,-4.083411405,-4.472684136,-2.472847234507726,-5.04870135707542,-4.305490941712965,-4.271936401083876,-4.898566869738217,-4.898566869738217,-4.938019653,-4.655346358,-0.039875453,-4.548478632,-4.591581136832017,-3.633030834743967,-3.6985559927314857,-4.648106829230634
2012-07-24,-4.740276279,-4.507910393,-4.968774264,-2.543107371790206,-5.871711954718826,-5.3951978134104,-6.898097490743773,-5.313646892278706,-5.313646892278706,-5.311432441,-5.070494893,-0.043786437,-4.880682274,-3.761852170637966,-3.66972828136392,-3.920768927448192,-4.208819781551319
2012-07-25,-4.590360049,-4.338319813,-4.816472272,-2.535811912656182,-4.527444743880364,-4.5373802031715655,-4.400613099860924,-5.033292108887198,-5.033292108887198,-5.144602625,-4.795642818,-0.04259146,-4.756930674,-4.139836645778852,-3.6393973378661695,-3.5625642862247817,-3.3693743145476227
2012-07-26,-4.598058733,-4.320345919,-4.82669734,-2.528498549962549,-4.152843443209468,-4.33986941288329,-4.886941632373829,-5.025298952837683,-5.025298952837683,-5.092656059,-4.742921836,-0.041088863,-4.675637855,-3.189807750441383,-3.6474580963439904,-3.6068391272167855,-5.246692664472558
2012-07-27,-4.463571642,-4.214867037,-4.691414219,-2.5211642576372317,-4.734247547621969,-4.135292366225623,-4.75372226124456,-4.817061951927831,-4.817061951927831,-5.035470034,-4.511885123,-0.03953699,-4.602432543,-3.0083108207999745,-3.637829088732481,-3.60988701363957,-4.058330086601002
2012-07-30,-4.488445244,-4.240043147,-4.656169062,-2.513854577126091,-6.174783266569511,-4.382404720950684,-5.646747104374934,-4.90326609548204,-4.90326609548204,-5.171518754,-4.540520084,-0.041308107,-4.673582975,-4.031356716008775,-3.638908836335568,-3.7462533911676417,-4.328497392886928
2012-07-31,-4.302885575,-4.081144462,-4.514701466,-2.5064860782956444,-4.647928625552995,-3.904093961940409,-4.400234535828261,-4.8272103568616735,-4.8272103568616735,-4.949756038,-4.533318669,-0.039390795,-4.532267626,-3.854253550060253,-3.6248408524659577,-3.5609264719185383,-3.763371245086432
2012-08-01,-4.175138358,-3.967616464,-4.419728998,-2.499092916093718,-3.913963504242611,-3.73800473997754,-3.877165005781024,-4.702492193712823,-4.702492193712823,-4.799838046,-4.422922833,-0.037231629,-4.416044379,-3.86122613238488,-3.629547139574199,-3.569157093772161,-4.277609078159008
2012-08-02,-3.989522159,-3.790338308,-4.251998801,-2.4916813844163026,-3.2862385126720297,-4.151150741431055,-3.569805351435529,-4.494252116580378,-4.494252116580378,-4.590898803,-4.275155554,-0.036342065,-4.291431726,-3.681804665703559,-3.573916777344573,-3.515649090270093,-4.090998386000049
2012-08-03,-3.934870871,-3.734843479,-4.214652293,-2.4842546376470787,-3.2559725774506267,-3.2677505182619098,-3.373212857774524,-4.450085965322211,-4.450085965322211,-4.502383875,-4.207214368,-0.035342059,-4.205638717,-3.546717250955893,-3.571465707712692,-3.538313445722172,-3.70133601188792
2012-08-06,-3.978652788,-3.777220827,-4.196497107,-2.4768212938178924,-5.122666192136043,-4.017290301971416,-3.8112542958258016,-4.408101324514052,-4.408101324514052,-4.623347296,-4.076028665,-0.03621604,-4.26432392,-3.578381187097293,-3.48399498714138,-3.619260200604884,-4.676366810507702
2012-08-07,-3.853928504,-3.651074701,-4.056688065,-2.469353382630308,-4.644244172864709,-3.401394389853435,-3.702772205090726,-4.387066572814343,-4.387066572814343,-4.516047317,-4.066021513,-0.035166869,-4.17582607,-3.95159969496814,-3.4427074908342497,-3.4203706743156173,-3.75771938605976
2012-08-08,-3.791689704,-3.579579719,-3.959599298,-2.461865597987372,-4.860206851945961,-3.3050452652992988,-4.225042275729492,-4.333051272963237,-4.333051272963237,-4.471946148,-4.00546882,-0.034527205,-4.117184672,-3.1586049914775693,-3.320310377319416,-3.357499573024156,-3.85445612092232
2012-08-09,-3.629695614,-3.416871781,-3.797064288,-2.454357272966921,-3.9852441740081614,-3.070516573910966,-3.294701899771965,-4.225934260472863,-4.225934260472863,-4.29011392,-3.977784132,-0.033164398,-4.015756271,-3.792594228414435,-3.286169972297819,-3.260732728471214,-4.629747447084425
2012-08-10,-3.518990037,-3.302544751,-3.672087844,-2.4468291714919665,-3.8169552947628738,-2.885754875825459,-3.308802131035924,-4.110033661346709,-4.110033661346709,-4.17758999,-3.895155684,-0.032057814,-3.935271532,-2.9466398719823426,-3.282646613071164,-3.273743410139032,-4.73755929446797
2012-08-13,-3.371658899,-3.181913867,-3.562544952,-2.4392847607485075,-2.749299901457565,-2.887836898470873,-2.915253870168267,-4.041421488061844,-4.041421488061844,-4.030825715,-3.885743463,-0.030917845,-3.846790767,-3.0574988231618336,-3.2828366249071905,-3.2545380165691618,-3.555335573283396
2012-08-14,-3.213465337,-3.040531666,-3.427688896,-2.431716656739155,-2.9321322212689167,-2.568505056768584,-2.755768816763944,-3.9097869425323295,-3.9097869425323295,-3.870642959,-3.82116579,-0.029843685,-3.760805745,-3.5395565397139124,-3.279223100455044,-3.2501353933595736,-5.111400310515236
2012-08-15,-3.232193614,-3.065053036,-3.472090476,-2.4241291730168752,-3.055988074451619,-2.54018878912987,-2.407421513898526,-3.8177784971421103,-3.8177784971421103,-3.853450495,-3.849095445,-0.029477193,-3.722466821,-4.081731176559466,-3.2831724624346226,-3.2883340463535045,-4.197547258196794
2012-08-16,-3.09391538,-2.937770795,-3.339472427,-2.416521187498246,-2.626137443551368,-2.615286487383778,-2.377056041493596,-3.6865133311386624,-3.6865133311386624,-3.705493097,-3.73380639,-0.028669377,-3.643163977,-3.991473764249829,-3.2543933278215103,-3.23639113164234,-3.6860926563216063
2012-08-17,-3.213605869,-3.043008604,-3.380699892,-2.408933990594832,-4.815739870422183,-3.709112385680146,-4.168218526189094,-3.728588333058212,-3.728588333058212,-3.873994595,-3.717292818,-0.030549985,-3.751312068,-3.694862521440735,-3.2247090606860773,-3.3996141381264526,-3.8555584612914826
2012-08-20,-3.111260281,-2.934769329,-3.266690565,-2.4012837955635877,-3.781448285054195,-2.7849758018412563,-2.653992286841021,-3.7445007855337833,-3.7445007855337833,-3.768916282,-3.755379533,-0.030050045,-3.678920021,-3.810903884706539,-3.221759540540668,-3.2295569090087297,-2.972428700837172
2012-08-21,-3.046568476,-2.892018534,-3.239843501,-2.393620225074265,-3.4863103926401418,-2.555654715689448,-3.325287708640291,-3.747767553633802,-3.747767553633802,-3.696919024,-3.764763342,-0.029309094,-3.619357811,-2.9697245689176275,-3.208860378562436,-3.209294047900205,-3.836753512624468
