dates,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2008-01-28,-9.948301525,-9.318700076,-4.099804243,-3.636407774,-5.185616796,-3.867181146,-4.624856251,-3.359285803,-3.463240288,-6.83524014,-5.454703709,-5.13590983,-7.190602499,-3.567781239,-10.01164698,-4.624607786,-4.453919237,-2.543392517,-3.659841166,-4.195415845,-4.252117188,-3.761364595,-3.761364595,-4.334097159,-2.625185137,-4.684224709,-4.751024803,-4.99927566,-4.109878969,-3.843795019
2008-01-29,-8.796391566,-9.054651566,-3.77017985,-3.926785454,-4.505591374,-3.62005276,-4.732332942,-3.247190958,-3.521751311,-6.780354473,-4.012049718,-4.485881176,-7.130896173,-3.26619089,-10.09892825,-4.246960507,-5.557876776,-3.056573512,-3.578832849,-4.047447545,-4.113295009,-3.835654058,-3.835654058,-4.825038976,-2.299917899,-5.119640206,-5.498673189,-4.572739525,-3.882765476,-3.959755637
2008-01-30,-7.945029186,-8.834414323,-4.348264729,-3.647044565,-4.020416314,-3.551556553,-4.527629798,-3.497804043,-3.462929384,-6.540920485,-4.063488866,-4.052523151,-6.914683149,-2.870742868,-10.14220916,-4.05165479,-5.281066071,-2.592832254,-3.677839632,-3.904290323,-4.093430066,-3.510964717,-3.510964717,-4.730918958,-2.35419987,-5.365099476,-5.572376927,-4.190547669,-3.779333247,-3.727139375
2008-01-31,-7.249365526,-8.561109057,-4.628390395,-3.507032488,-3.867458665,-3.395383975,-4.354832244,-3.256654058,-3.426777232,-6.154472213,-3.816825252,-3.579947045,-6.716134946,-3.011960234,-9.779980309,-3.827498898,-5.112269683,-2.542113741,-3.694794564,-3.875424401,-4.112905147,-3.166086118,-3.166086118,-4.545809508,-2.143116605,-4.938024707,-5.291390505,-3.861681863,-3.609289657,-3.53092516
2008-02-01,-7.163684557,-8.413750076,-4.556547545,-4.03038521,-3.732870661,-3.306783194,-4.423711776,-3.143025793,-3.432872559,-6.674475426,-3.770872688,-3.466672132,-6.604460268,-3.199857152,-9.423053006,-3.981294225,-5.530350399,-2.827423546,-3.634229661,-3.714006173,-4.30648336,-3.209956487,-3.209956487,-4.418380557,-2.147002695,-5.359179466,-5.086113989,-3.645128706,-3.548875828,-4.244058194
2008-02-04,-6.843995839,-8.198821787,-4.425251906,-3.682305446,-3.915998483,-3.275379145,-4.657849148,-3.414961731,-3.489958551,-6.212976234,-4.202672934,-3.603278354,-6.59735965,-2.962913818,-9.175799794,-3.461050939,-5.509493501,-2.884749146,-3.633922237,-5.514828796,-4.389825974,-3.158355602,-3.158355602,-4.26893369,-2.208665168,-5.037133012,-5.138320915,-3.590426367,-3.306639795,-3.895578408
2008-02-05,-6.781338285,-8.616515968,-4.167712674,-3.529788518,-5.618461506,-3.176125943,-4.552311876,-3.104145762,-3.497636531,-6.325393553,-4.014733919,-3.38988204,-6.355218525,-2.684027032,-9.346392374,-3.278655862,-5.408945774,-2.600013189,-3.59405733,-5.015033945,-4.43884864,-2.948114429,-2.948114429,-4.086806894,-2.1395959,-4.990048287,-5.258652699,-3.330276213,-3.095025489,-3.802962108
2008-02-06,-6.771875872,-8.917687694,-4.272286485,-3.494532742,-4.134610117,-3.48614272,-4.656574565,-3.71965027,-3.632592591,-6.727890228,-5.13589138,-4.098224194,-6.483431253,-2.821237146,-9.686448554,-3.882936975,-5.247768374,-2.840081498,-3.698088212,-5.453721609,-4.375380961,-3.8393163,-3.8393163,-3.955327321,-2.60436001,-4.908719977,-5.581399391,-3.917849894,-4.334996875,-3.723018873
2008-02-07,-8.281944151,-8.333040485,-4.484752232,-3.654230624,-3.635646554,-3.681361595,-4.490958565,-4.503421904,-3.616646242,-6.502240829,-4.81184805,-3.880183958,-6.427781823,-2.553376372,-9.369781526,-3.287422011,-5.112353761,-2.545535425,-3.609229033,-5.242311574,-4.256380134,-3.687850922,-3.687850922,-3.805971609,-2.129438689,-5.056349906,-5.202352903,-3.665122366,-4.056621096,-3.627346308
2008-02-08,-7.663399427,-7.984708324,-4.139144953,-3.630166501,-3.837900677,-3.460484131,-4.324584564,-3.808476154,-3.557260477,-6.545777727,-6.787631395,-3.661738531,-6.30495491,-2.421838422,-9.308080748,-3.182387339,-4.988793462,-2.543794766,-3.557362698,-5.041966867,-4.109357907,-3.37436662,-3.37436662,-3.687053996,-2.214196775,-5.209216524,-5.037267903,-3.425586534,-3.823635404,-4.028648731
