dates,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,T,TRV,UNH,VZ,WMT,XOM
2009-06-09,-6.268602278,-13.72187498,-8.011523104,-8.13366842,-6.136566906,-4.757185172,-13.26538383,-6.980680257,-7.014669617,-7.087328928,-6.202853624,-4.26525562,-6.034301999,-2.427755542,-11.71548141,-4.329937946,-4.494071507,-6.08421128,-5.189815331,-6.045076425,-7.540318076,-5.075352178,-4.387517037,-6.233993038,-4.327530313,-7.745560372,-7.392385809,-3.611715037,-4.429313926,-4.196156851
2009-06-10,-6.142624533,-13.80428169,-7.809269434,-7.820979655,-5.983517262,-4.609051536,-13.37623864,-6.644845522,-6.593457379,-6.86355968,-6.091681593,-4.136333235,-6.225320878,-2.292808588,-11.11734568,-4.127063996,-4.357185735,-5.931180452,-4.968482766,-5.85898176,-7.41906321,-4.952918261,-4.354985256,-6.155934272,-4.204659219,-7.52670437,-7.09120242,-3.488474492,-4.302211975,-4.020154777
2009-06-11,-6.138849497,-13.25196608,-7.58752864,-7.609233871,-5.807303036,-4.424766239,-12.86853526,-6.357968672,-6.277093243,-6.615771025,-5.90032981,-3.989732743,-6.046903308,-2.166435697,-10.57927853,-4.106625291,-4.311420992,-5.755920757,-4.735286791,-5.903323652,-7.435726822,-4.771038384,-4.177150758,-5.958760447,-4.040241909,-7.311628645,-6.841163328,-3.364056496,-4.246903232,-3.927855499
2009-06-12,-5.984202442,-13.14297491,-7.663768763,-7.276753973,-5.621394758,-4.612721816,-12.33113053,-5.995711574,-5.920880996,-6.381067934,-5.738214415,-3.908554644,-5.876933184,-2.172564074,-9.983014808,-3.887349731,-4.272777967,-5.570094984,-4.980780202,-5.803749441,-7.30196803,-5.540333596,-3.954028953,-5.749628229,-4.208714973,-7.083493758,-8.359812682,-3.284464095,-4.243125046,-3.776199346
2009-06-15,-6.066370691,-12.67664453,-7.500417078,-6.948108941,-5.459274172,-4.52857069,-11.79531798,-5.674730028,-5.66288413,-6.139537937,-5.621058251,-3.897726516,-5.702514933,-2.062359922,-9.421013577,-3.714387191,-4.203195959,-5.520091353,-4.753903779,-5.856227842,-7.149071344,-5.357504739,-3.879061496,-5.56931652,-4.092795989,-6.887170539,-8.061512142,-3.190716347,-4.242841816,-3.648673176
2009-06-16,-5.948708678,-12.13414396,-7.72419981,-7.590692064,-5.714666849,-4.687413623,-11.71804824,-6.238498211,-5.955742584,-5.978574158,-5.612778471,-3.81402382,-5.725195905,-3.04915858,-9.447535249,-3.819385645,-4.133962647,-5.661485721,-6.141567556,-5.67555827,-7.0308179,-6.076885954,-4.246651485,-5.568185429,-4.13247301,-6.762697932,-8.060722372,-3.108995196,-4.48639312,-3.727579172
2009-06-17,-5.798586038,-11.74093456,-7.590476543,-7.365845503,-5.663840677,-4.775189586,-11.64684117,-6.632142222,-6.272728964,-6.116128655,-5.455306169,-3.687313813,-5.578099286,-2.859775675,-9.044873329,-3.652225327,-4.114383008,-5.58743118,-6.196141885,-5.491072567,-6.936650416,-5.846869649,-4.593287437,-5.391614085,-4.193648614,-6.548950049,-7.929915707,-3.03936586,-4.385202582,-3.91583571
2009-06-18,-5.668938018,-11.5625988,-7.378743525,-7.26976271,-5.488470814,-4.791466071,-11.1215976,-6.364012814,-7.05209021,-6.097011532,-5.364873341,-3.585956883,-5.554884826,-2.876286478,-8.87301994,-3.460019442,-3.990578151,-5.502065193,-5.958704641,-5.358227769,-6.790126996,-6.039560255,-4.395609181,-5.262276342,-4.037715814,-6.311565327,-7.618059664,-2.991712634,-4.333182327,-3.786946908
2009-06-19,-5.532958755,-11.02814348,-7.165511328,-7.167762284,-5.376702852,-4.643151556,-10.59881302,-6.084058043,-7.025842917,-5.948689081,-5.185358858,-3.499023802,-5.509964381,-2.884426371,-9.214586351,-4.436956684,-3.97140829,-5.361141048,-6.566006709,-5.204091838,-6.891553909,-6.038042282,-4.607096079,-5.08270481,-3.881244981,-6.052217272,-8.554794553,-3.002639691,-4.229711148,-3.643962303
2009-06-22,-5.667987529,-10.69591778,-7.02304534,-6.950270293,-5.203597028,-4.495657513,-10.12276927,-5.849750127,-6.781711641,-5.745439299,-5.249510532,-3.394225709,-5.376484253,-2.757453057,-9.074995429,-4.397845051,-3.844135452,-5.352530166,-6.187198473,-5.341726125,-6.760415181,-5.809012607,-4.484035502,-5.023453081,-3.744986366,-5.882923888,-8.229824516,-3.119761473,-4.184898584,-3.557072099
2009-06-23,-5.662212476,-11.30529305,-7.160642668,-7.353449993,-5.45467454,-5.155344721,-11.38110805,-6.429833784,-7.590870021,-5.58935491,-5.205130913,-3.430558183,-5.410678439,-2.800581244,-10.17389559,-4.452383091,-3.924960847,-5.652173486,-6.471630907,-5.671602189,-6.802778682,-5.678579952,-4.279145935,-5.373274529,-3.610093172,-6.034794432,-8.34425805,-3.137772853,-4.112191843,-4.403750502
2009-06-24,-5.87652835,-10.81745424,-8.303585559,-7.236631456,-5.304840335,-4.947462447,-10.89166395,-6.186389041,-7.287259148,-5.503169385,-5.109303338,-3.302390026,-5.288159879,-2.759245444,-9.788356981,-4.23315722,-3.853265582,-5.540900379,-6.030630374,-5.507545188,-6.928302991,-5.456376078,-4.077776308,-5.329806444,-3.838698384,-5.818397902,-8.018412043,-3.30827367,-3.924389775,-4.225245718
2009-06-25,-5.812581944,-10.44020942,-9.11176164,-6.994245428,-5.119152429,-4.764265201,-10.48478344,-5.929890068,-7.028966348,-5.319832356,-4.946393968,-3.201389327,-5.284963495,-2.719030346,-9.321556888,-4.054908998,-3.787498407,-5.434059672,-5.790492943,-5.354644373,-6.8124008,-5.250125184,-3.88470317,-5.373348084,-3.695352933,-5.608460153,-7.75317338,-3.27306871,-3.84372263,-4.107604789
2009-06-26,-5.924086015,-11.19649072,-9.015986447,-7.1517186,-5.20550276,-4.742804003,-10.23540782,-6.122421893,-6.821954568,-5.969566783,-5.08771788,-3.383430615,-5.199405851,-2.909593531,-9.02223938,-3.891438494,-3.90803266,-5.540761976,-6.844758181,-5.27274221,-6.953378726,-5.901662776,-4.159229333,-5.430112831,-3.607075876,-5.378956028,-7.468574683,-3.236696966,-3.850181099,-4.246300658
2009-06-29,-5.885707639,-10.88309544,-8.79428562,-6.870189148,-5.077996683,-4.671907035,-9.811712561,-5.894150698,-6.534772061,-5.756619071,-5.005889253,-3.308576587,-5.069505783,-2.781602332,-8.62492472,-3.710379939,-3.830997741,-5.404818559,-6.609307266,-5.29856931,-6.839635005,-5.726847154,-3.981344198,-5.286411355,-3.472140975,-5.14336144,-7.213399665,-3.12969276,-3.817585462,-4.165301375
2009-06-30,-5.7408735,-10.45696431,-8.610006505,-6.602620461,-4.924398908,-4.582910219,-9.345481811,-5.696739304,-6.243657337,-5.606603245,-5.473458247,-3.196319276,-4.940539571,-2.684839699,-8.190111493,-3.520812477,-3.715766726,-5.301835532,-6.898956475,-5.34241678,-6.781614631,-5.513919816,-3.861691512,-5.256176372,-3.567681875,-4.896207991,-7.030423103,-3.150551027,-3.732293577,-4.318972543
2009-07-01,-5.58739886,-10.34895409,-8.37219382,-7.475855229,-4.967208768,-4.462851144,-8.902570726,-5.574766048,-5.952665651,-5.44871006,-5.307475218,-3.266067974,-4.841908128,-2.545441216,-7.875204532,-3.380413171,-3.607610431,-5.092041832,-6.447949062,-5.194994632,-6.651754315,-5.444777782,-4.137877863,-5.12837558,-3.659642424,-4.65905515,-6.778717966,-3.437996613,-3.669305394,-4.189897893
2009-07-02,-5.438559321,-9.98311248,-8.140082693,-7.197112207,-4.831975448,-4.29663922,-8.497170727,-5.349651699,-5.675472797,-5.247050148,-5.129367487,-3.181330549,-5.126137196,-2.44620027,-7.531600327,-3.891367413,-3.596439133,-5.021888987,-6.023154313,-5.089298706,-6.558790792,-5.254193327,-4.187183692,-4.980770599,-3.589818006,-4.425000485,-6.535819726,-3.317425563,-3.578949963,-4.061300712
2009-07-06,-5.563675873,-9.951377191,-8.230994158,-7.746562117,-4.814969475,-4.858969683,-9.378171327,-5.536200542,-5.885758431,-5.844995395,-5.237725839,-3.752132292,-5.142265135,-2.970055109,-8.282874369,-3.720794857,-3.611857592,-4.93428019,-6.797019697,-5.309855199,-6.605929815,-5.466464137,-4.24474992,-5.56207443,-3.797773396,-5.744035048,-7.416395447,-3.608243246,-3.582671244,-4.621528036
2009-07-07,-5.509838751,-10.37602762,-8.019200795,-7.446165335,-4.641436521,-4.712447198,-8.962314667,-5.357753935,-5.605255087,-5.647382199,-5.079013388,-3.644890329,-5.061110842,-3.000650625,-7.896386529,-3.528074138,-3.542801751,-4.8325039,-7.062327386,-5.186847326,-6.539480585,-5.284967539,-4.380344293,-5.437172116,-3.709469435,-5.62797113,-7.180052833,-3.493659697,-3.495704859,-4.48955366
2009-07-08,-5.694345429,-10.28309983,-8.20469167,-7.958299089,-4.653495166,-4.900425064,-8.906356741,-5.492603498,-6.40710162,-5.664460059,-5.249988157,-3.683994993,-5.057050935,-2.89864662,-7.527566346,-3.408214866,-3.75047879,-5.105307466,-6.633545875,-5.418138414,-6.455465614,-5.090523278,-4.192181914,-5.62659019,-3.89367474,-5.644140575,-7.6563085,-3.870500106,-3.408772864,-4.749905433
2009-07-09,-5.617911384,-9.884909313,-8.014956043,-7.68580984,-4.567029272,-4.706543075,-8.503659245,-5.408341805,-6.56448198,-5.542822257,-5.108870646,-3.580440787,-5.097923676,-3.079520901,-7.132166394,-3.240560434,-3.635421508,-4.995626882,-6.350829013,-5.294750228,-6.323479386,-4.900744827,-4.161896884,-5.466197865,-4.569861503,-5.447973542,-7.530406864,-4.667283266,-3.412662978,-4.576381885
2009-07-10,-5.513018318,-9.486183183,-7.781190199,-7.391480357,-4.40286584,-4.534172622,-8.097248407,-5.280324213,-6.378053358,-5.338804202,-4.93498811,-3.59672159,-4.979139916,-2.965200807,-7.187243119,-3.085308787,-3.541636132,-4.881463912,-7.005435368,-5.152844527,-6.205435155,-4.996508885,-3.986895234,-5.299285815,-4.419317574,-5.248944246,-7.307790464,-4.458015492,-3.351329988,-4.397083688
2009-07-13,-5.47276386,-9.215322186,-7.585400266,-7.127293323,-4.356673087,-4.855738896,-7.727291222,-5.08611269,-6.129440321,-5.165766015,-4.778290327,-3.593170263,-4.848829511,-2.814933882,-7.575309249,-3.015996274,-3.443049499,-4.827386536,-6.888892074,-5.008375677,-6.083662961,-4.825199197,-3.824728672,-5.133859906,-4.250483013,-5.069104362,-7.083554171,-4.270683618,-3.33766451,-4.376277443
2009-07-14,-5.663394362,-9.901951076,-7.488068608,-7.509901131,-4.339469497,-4.777327743,-8.201623099,-4.980659035,-7.669002898,-5.383965215,-4.610476758,-3.926854214,-5.082666489,-2.952047943,-9.169490619,-3.167984013,-3.345114389,-4.773935158,-6.551893706,-5.455730926,-5.94273855,-5.491101319,-3.844164766,-5.529147163,-4.220114603,-5.538290031,-6.91623165,-4.259550078,-3.279052452,-4.227675874
2009-07-15,-5.519351493,-9.527998482,-7.288188987,-7.23035285,-4.281352432,-4.651489728,-7.855841485,-5.013047464,-7.484821226,-5.512519002,-4.464184264,-3.817641389,-5.135906423,-2.891688409,-8.772547183,-3.03876787,-3.249028126,-4.659879623,-6.251045288,-5.315959716,-5.824493035,-5.320794667,-3.789112804,-5.384466297,-4.206028749,-5.495499906,-6.692336718,-4.092594792,-3.230064532,-4.105106503
2009-07-16,-5.81294974,-12.08887404,-7.253252572,-8.196410934,-5.788459719,-4.862920433,-9.60950593,-5.778630489,-8.257082773,-5.467783139,-5.426557908,-4.475997834,-6.804238929,-2.957890386,-9.119175865,-3.651083497,-3.193326492,-4.772197379,-6.157115886,-5.833108097,-5.820331102,-5.158862104,-4.016288085,-5.91135995,-4.383421703,-5.44800635,-6.479280673,-4.061833066,-3.212614816,-4.796102039
2009-07-17,-5.657488453,-12.21243288,-7.14935354,-7.902665593,-5.758687323,-4.696827301,-9.21447936,-6.018224971,-7.981672907,-5.367781979,-5.535941713,-4.866808947,-6.813015258,-2.814789031,-8.711420408,-3.495522349,-3.097503713,-4.86574626,-5.799618498,-5.759375859,-5.681084875,-4.978702615,-3.947506016,-5.760691322,-4.305365122,-5.292525993,-6.338943274,-3.922406233,-3.134176847,-4.580320061
2009-07-20,-5.8344628,-11.80667696,-7.035731408,-7.619794669,-5.756856277,-4.522710156,-9.210089458,-5.857168852,-9.148056849,-5.247860071,-5.374984856,-5.588963413,-6.694803753,-2.645254735,-8.486355117,-3.420845943,-3.090937224,-4.745407565,-5.470856818,-5.623176471,-5.613079276,-4.821720743,-3.930469743,-5.60373532,-4.222424228,-5.116570881,-6.117418508,-3.775510419,-3.053160495,-4.377716154
2009-07-21,-5.700715307,-11.5923402,-6.968556237,-9.320928408,-6.03391639,-4.390723372,-9.649140468,-6.148873205,-8.743599902,-5.07327489,-5.242930252,-5.426199367,-6.499582299,-2.50935645,-8.109015906,-3.468895975,-3.046974254,-4.728837877,-5.20607425,-5.50768161,-5.48358128,-4.894436449,-3.799399403,-5.625128114,-4.294532765,-4.906849024,-5.952636102,-3.660906878,-3.016029814,-4.217347873
2009-07-22,-5.612543417,-11.28782324,-6.907031645,-10.52299737,-6.055184406,-4.284459413,-9.583100744,-5.949476217,-8.480741769,-4.99725549,-5.060567092,-5.246371731,-6.309327468,-2.470425355,-7.74631288,-3.498135392,-2.981623415,-4.635686126,-7.57794476,-5.424712424,-5.430700292,-5.155073708,-3.64376609,-5.58949262,-4.153283577,-4.75244694,-6.194656917,-3.803233931,-2.940282942,-4.420904759
2009-07-23,-5.943021678,-10.99511072,-6.904605256,-10.24615467,-5.861999114,-4.148980168,-9.678606682,-5.761068065,-8.186000595,-4.92632575,-4.894160517,-5.155707523,-6.196952635,-2.389786821,-7.397041723,-4.00720963,-2.898039593,-4.552782973,-7.088093891,-5.322694829,-5.386689902,-5.029414024,-3.621883292,-5.554575601,-4.079567253,-4.757256155,-6.087784621,-3.688417017,-2.906198625,-4.258643955
2009-07-24,-5.781813727,-10.73393878,-6.721746476,-11.13932955,-5.861344204,-4.547402619,-10.22656028,-6.78213805,-8.147014659,-4.998498804,-4.951842339,-5.062002187,-6.131489275,-2.805824712,-7.638553928,-3.794041567,-4.385782373,-6.085729471,-7.109574143,-5.532410189,-5.273615437,-5.010968432,-3.491035371,-5.394692906,-4.382284681,-5.170168117,-6.565333803,-4.582366904,-2.896786813,-4.446223666
2009-07-27,-5.684082474,-10.37165724,-6.567824089,-10.68540473,-5.653417543,-4.440257288,-9.828483457,-6.563381816,-7.831017005,-4.817712794,-4.774209774,-4.913031385,-5.982009502,-3.319884325,-7.296015868,-3.609183852,-4.243576693,-5.95732389,-7.058269411,-7.492686503,-5.306816994,-5.048431243,-3.476637583,-5.447747131,-4.217202988,-5.163942787,-6.361209236,-4.433665083,-2.837537513,-4.344910786
2009-07-28,-5.531704868,-10.41582758,-6.385662844,-10.32261851,-5.455845882,-4.299038447,-9.420571018,-6.356922147,-7.74834936,-4.662241379,-4.602704014,-4.757664872,-5.834982257,-3.133711998,-6.965631711,-3.435274892,-4.108862061,-5.847574386,-6.644312228,-7.396977229,-5.174714768,-4.906853439,-3.330287983,-5.294364483,-4.137858328,-5.033706942,-6.196521995,-4.450632942,-2.762697906,-4.191948862
2009-07-29,-5.391295126,-10.28480617,-6.399635755,-9.874076392,-5.262642968,-4.190001142,-9.03579595,-6.146317764,-7.548476736,-4.550781295,-4.433666428,-4.61670288,-5.686210396,-2.986188521,-6.632228103,-3.270369796,-4.019015365,-5.729712339,-6.689005215,-7.300363371,-5.086767799,-5.416601722,-3.191997557,-5.146265154,-4.040131682,-4.873477298,-7.096148672,-4.374506617,-2.688249359,-4.1492986
2009-07-30,-5.264815308,-9.932787613,-6.212037117,-9.686888212,-5.139256973,-4.315706235,-8.667654889,-6.106446094,-7.421206262,-4.374417012,-4.275149985,-4.475763745,-5.537855379,-2.829412378,-6.360697283,-3.113685497,-3.894910536,-5.699196392,-6.296332396,-7.176411868,-5.260207953,-5.35085854,-3.113530205,-5.090638139,-4.088101271,-4.889208785,-7.104411737,-4.442578865,-2.70383327,-4.044831676
2009-07-31,-5.249156825,-9.645862281,-6.019290423,-9.745347232,-5.03487699,-4.18920926,-9.600775991,-5.953584538,-8.839784407,-4.462171387,-4.215937588,-4.353273509,-5.393106418,-2.827110794,-6.23641591,-3.035624686,-3.920066279,-5.655647454,-5.887199428,-7.01723876,-5.481476613,-5.24741733,-2.982384734,-5.116597711,-4.089126167,-4.924246491,-6.886599095,-4.336745948,-2.781301167,-4.000746051
2009-08-03,-5.120019516,-9.314920613,-5.837943259,-9.39539448,-4.897502943,-4.502579013,-9.288243761,-6.497221192,-8.732398633,-4.299233395,-4.185398863,-4.221924573,-5.253434577,-3.027603543,-5.947874478,-2.896758898,-3.891583528,-5.563701851,-5.485080992,-6.898998364,-5.39339067,-5.05610855,-3.078440285,-4.92780836,-3.954213392,-5.083043346,-6.663474176,-4.202985536,-2.713542112,-3.884601358
2009-08-04,-5.153859145,-9.027746205,-5.827747733,-9.182353632,-5.077815267,-4.480064496,-10.06114899,-6.349550094,-8.576816686,-4.299811636,-4.02117352,-4.238436017,-5.135234062,-2.86318637,-6.027731665,-2.788556713,-3.78377305,-5.605572792,-5.141381096,-6.78175138,-5.266151095,-4.909210797,-2.946650399,-4.861036025,-3.808145806,-5.991576644,-6.691087896,-4.036879107,-2.643919107,-3.738310098
2009-08-05,-5.076133519,-8.703751882,-5.671320815,-9.899432162,-4.935551682,-4.311546154,-9.87783247,-6.157882807,-8.23104329,-4.136257972,-3.856731756,-4.115573752,-5.001862504,-2.692275078,-5.930249207,-2.650409144,-3.667953032,-5.489812001,-4.809753414,-6.619046667,-5.234219224,-4.738130076,-2.832824458,-4.733388575,-3.667247505,-6.244990992,-6.541095427,-3.904993821,-2.5788396,-3.600360368
2009-08-06,-4.973825364,-9.390034327,-5.458686544,-9.786544234,-4.875619072,-4.224565108,-9.718382798,-6.044699015,-7.950324662,-3.967138481,-3.727120309,-4.053415208,-5.137391996,-2.718637803,-6.576685508,-2.59338797,-3.556032357,-5.384657551,-4.565204396,-6.477143307,-5.154048006,-4.66127932,-3.62522129,-4.656932057,-3.907385108,-6.072245998,-6.649574732,-4.049108305,-2.701205767,-3.559276945
2009-08-07,-4.923454142,-9.45699318,-5.792142219,-9.413772835,-4.747233144,-4.144874532,-9.384644396,-5.84907343,-7.834935991,-3.871040165,-4.199635436,-3.988977315,-5.031813869,-2.691368636,-6.559027129,-2.485467362,-3.468475758,-5.286383136,-4.344036997,-6.391873866,-5.073016873,-4.5104599,-5.25710514,-4.623648795,-3.806695374,-5.878303416,-6.428554727,-3.982307283,-2.664862136,-3.47606
2009-08-10,-4.843710524,-9.730231824,-5.901800946,-9.074012564,-4.619179076,-4.001530208,-9.03382508,-6.681435343,-7.816212143,-4.305409198,-4.638029313,-4.015086724,-4.953837574,-2.539625166,-6.950903792,-2.353712752,-3.389747568,-5.189036926,-4.867928894,-6.243919887,-4.974408889,-4.439330419,-5.081644775,-4.538903579,-3.672798777,-5.77687204,-6.385787682,-3.836832698,-2.640166375,-3.383654012
2009-08-11,-4.766976561,-9.416820388,-5.896977462,-8.789993718,-4.876125349,-3.8800155,-9.021277197,-6.481759096,-7.525857078,-4.175257649,-4.475911247,-3.912953382,-4.916648227,-2.726165228,-6.697608139,-2.225735993,-3.538954658,-5.338702808,-4.94454051,-6.104758457,-4.96273654,-4.296089662,-4.854708765,-4.415789115,-3.542736792,-5.786917793,-6.33808345,-3.715053855,-2.660254516,-3.303238344
2009-08-12,-4.788906812,-9.310827469,-5.766016752,-8.548736377,-5.027311802,-4.065785724,-8.649489396,-6.455722982,-7.902474479,-4.05909461,-4.352783991,-3.837516325,-4.814878629,-2.696865705,-7.015185602,-2.256677263,-3.447309172,-5.239099387,-4.784990582,-6.013296309,-4.86691194,-4.162915088,-4.672300071,-4.277091747,-3.489757133,-6.167289149,-6.422944094,-3.675855829,-2.636499296,-3.494822669
2009-08-13,-4.777992433,-9.003193331,-5.767830811,-8.479738584,-4.932823562,-3.981658627,-8.291016486,-6.290345541,-7.618522905,-4.017687731,-4.391657504,-3.81332109,-4.731060916,-2.610225377,-6.895437874,-2.43072213,-3.354996944,-5.179057071,-4.717619228,-5.958519425,-4.806406571,-4.024899423,-4.476210829,-5.061145097,-3.472257462,-6.310943885,-6.203786063,-3.842383488,-2.658758568,-3.517067972
2009-08-14,-4.833021017,-8.701700087,-5.616766356,-8.170252169,-4.79712661,-3.850374163,-8.076655829,-6.09719648,-7.311702921,-4.109732684,-4.244219606,-3.701177679,-4.686983494,-2.505396238,-6.74490188,-2.408909349,-3.319010341,-5.081024536,-4.532027381,-5.821233717,-4.692467843,-3.89178768,-4.318517961,-4.957419159,-3.398829,-6.38670327,-6.186792961,-3.721518014,-3.166609582,-3.414727639
2009-08-17,-4.807065989,-8.409636853,-6.040023601,-8.087801528,-4.705596213,-3.7203057,-8.135942723,-6.00528142,-7.088076771,-4.251332366,-4.132810778,-3.643888886,-4.679183549,-2.400105943,-6.502402223,-2.378870952,-3.300273136,-5.088559247,-4.292274537,-5.687709475,-4.69555794,-3.756139852,-4.14270159,-4.820563307,-3.278344202,-6.166433732,-6.035872461,-3.580626563,-3.089730543,-3.388414691
2009-08-18,-5.861564831,-8.738793027,-5.986629239,-8.535003913,-5.012001895,-4.328215004,-9.062110411,-6.217821681,-7.539509438,-5.018324897,-4.403016144,-3.694244889,-4.704050262,-2.314644275,-7.166909841,-2.303431231,-3.368239751,-5.095945871,-4.091382658,-5.673307723,-4.843939206,-3.669725888,-3.982072149,-4.871952068,-3.458150414,-6.049711479,-5.937766652,-4.112895623,-3.034406577,-3.949883817
2009-08-19,-5.975424803,-8.8701583,-5.855860707,-8.459632259,-4.938215318,-4.17221699,-8.70765826,-6.018499119,-7.350924322,-5.443454985,-4.451318487,-3.606750975,-4.732097525,-2.196694518,-7.03641512,-2.199638215,-3.384508663,-4.996441658,-3.95476064,-5.603420082,-4.721146942,-3.578779127,-3.842387553,-4.776137124,-3.341634904,-5.978056375,-5.798923909,-3.953612482,-2.975091025,-3.806975765
