Date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,T,TRV,UNH,VZ,WMT,XOM
2000-02-23,-8.845703385812337,-5.544485379223483,-6.763915801503058,-6.365344073403795,-5.891460999339823,-4.222783829900754,-6.981276331367385,-6.760516911258031,-4.725143977396249,-5.333037502824246,-7.169223119018931,-5.9297530322487475,-6.9853047716109495,-4.317011178625739,-5.907120873496828,-4.818461520326756,-4.788307258654454,-4.635774722874874,-5.769591140578766,-5.473942093304053,-7.632686494844014,-5.683805438577019,-4.564046151699595,-5.208494218942649,-5.976331860656172,-5.453610730446235,-7.7349452255240685,-4.857414118294442,-6.126617855855755,-4.189569676446476
2000-02-24,-8.788917280259074,-5.548881010227388,-5.817787778971641,-6.342714907571454,-8.778252807660065,-4.6150669025080875,-5.290320029243127,-5.912523858090859,-4.292589300977194,-5.483260503256663,-7.190064071752663,-5.993287199024956,-6.996200194146517,-4.632068546199891,-5.602530577814771,-4.833501581381836,-4.8076160212320485,-4.550692363992822,-5.3076103819132845,-5.418475496548539,-7.690662142109585,-5.686814524015042,-4.762912522787804,-5.127890998586851,-5.4828966623197255,-5.427569138203924,-7.830416090810197,-5.354883281031807,-6.264072027631875,-4.221571488057293
2000-02-25,-8.708064165227974,-6.5711637102528835,-5.268779217460276,-6.67642997444984,-6.0548467901897745,-4.4678001676571135,-5.270077196181871,-6.00062988859666,-4.2805355651604176,-5.6707547195353,-7.108777721163449,-5.950920546330728,-7.396855719234818,-4.639522998947628,-5.696213653427221,-5.0831194140749,-5.290000035047843,-4.420653911963854,-4.97623481636577,-5.418911462284797,-7.668801013045183,-5.855934545950958,-4.759147785851322,-5.490722880984908,-5.364147833488714,-5.968995976353932,-9.133974459326808,-5.546038945896787,-6.212141185907322,-4.408972422376927
2000-02-28,-9.049258949879802,-6.087743069396903,-5.545357499629193,-6.221258841549146,-6.313800648104456,-4.244216162030919,-5.126942080298888,-7.032648435998424,-4.815960019508428,-5.357747170102172,-7.420072312376869,-6.03310639133582,-6.8610827092409234,-4.499345876347484,-5.604160213449193,-4.988567894557333,-4.817890429183121,-5.572858396426587,-5.1707069785138255,-5.822343681511674,-7.461216027321115,-5.7677417712682875,-5.095358213084642,-5.175281494516214,-5.350163161438485,-5.451955367829239,-7.905418272560561,-4.911401960672767,-7.47862124036952,-4.417516639289031
2000-02-29,-8.838114949008913,-6.66263549594017,-5.351854363076451,-6.249597876296592,-6.100718558516129,-5.071170224206473,-5.119534161933852,-6.689996383394719,-4.563203892055628,-6.725780208997789,-7.356935211603449,-6.200494309752592,-6.834131779876472,-4.329186772718197,-5.820405442763754,-4.873128704745191,-4.773049708309373,-4.450077949230591,-5.06168443911331,-5.429759281853371,-7.905646811024917,-5.650487392235184,-5.086108956166974,-5.222927415327388,-5.870202615768125,-5.463324238878014,-7.75083631096054,-5.624433900042871,-6.576708009984431,-4.634380168763314
2000-03-01,-8.734978480754398,-5.67962349915136,-5.193493725780536,-6.261587146884301,-6.0555859422437734,-4.261782225038359,-5.058237284629986,-6.302934029294598,-4.507014894924698,-5.482110194324435,-7.524655092533054,-5.982578333089457,-6.8242421963549775,-4.31435524749194,-5.736336615170271,-4.878025834296738,-4.904798701033863,-4.579693948568726,-4.8810268447721095,-5.605920714425388,-7.504243585691429,-5.639623479717694,-4.626954799332535,-5.095468108207066,-5.459088366685039,-5.723421160305944,-7.75557161401939,-5.055191982400925,-6.979068400951982,-4.430229972636454
2000-03-02,-11.502204723728303,-5.627522028003432,-5.281361913083904,-6.189640726850026,-6.011227435634593,-4.268464022543599,-5.774975398758051,-6.040773026673291,-4.323677483515151,-5.7675931285479445,-7.130121344602467,-6.050807009475562,-6.971942854618948,-4.4030127036462545,-5.835348952503878,-5.5645530404084065,-4.815109201907021,-4.634725175575043,-5.090739256774479,-5.508566936872241,-7.419658680119829,-5.641969527760677,-4.6120608526068425,-5.078257729564533,-8.204729050420164,-5.467341804499638,-8.658158649731515,-8.397455284044122,-6.242437027444271,-4.229671002652588
2000-03-03,-9.686741463522333,-5.658074228308238,-5.217859560934714,-6.225641178807474,-6.006953621638117,-4.260524536363692,-5.548273294834559,-5.935359392047997,-4.625178098827075,-5.472524054324179,-7.114831442536058,-6.1150487620781,-6.7999995272176985,-4.276427542406787,-5.682805718280452,-5.1133273582213725,-4.747885386904261,-4.434108113316475,-4.930164138969394,-5.661510249837902,-7.857942613498734,-5.619591217054746,-4.645701123299464,-5.071720184004573,-7.037966700093004,-5.443719184047407,-8.133758897313545,-5.211961525661102,-6.502241859982945,-4.24564849791922
2000-03-06,-9.356877991009542,-5.5948289741449875,-5.171309640935276,-6.968639412483622,-6.322676531224662,-4.333235064084339,-7.684524775511621,-6.752665218943998,-4.661440556444155,-5.4852018982401525,-7.368133486048876,-6.487219992646505,-6.996351811994109,-4.266354862806338,-5.596591415859509,-4.90173881466704,-5.380107055554799,-4.9916932896948625,-5.184090823758783,-5.6903266886102255,-7.416036833080825,-5.729503183528074,-4.6658514618969615,-5.199475062283981,-5.623220613545345,-5.437380367130696,-8.095755564540601,-5.202323585072279,-6.67703526721922,-4.303203666842704
2000-03-07,-8.98357511691462,-5.908659286007096,-5.342103810075525,-6.25182406144421,-6.0306305911621205,-4.2312855776054406,-6.0936876442345325,-5.994817455887295,-4.413425842017774,-5.486850177737114,-7.810033088810497,-6.536067515700646,-6.850633760724523,-4.915267779812912,-5.819496329135019,-5.046765429591487,-4.909435938664114,-4.685001517072508,-5.000691146365888,-6.4524892486890755,-7.583287566791314,-5.874819700859813,-4.656459153767829,-5.4921692294989795,-6.308876669127021,-5.444551616169315,-8.112242526865733,-5.491922888522967,-6.727245687948293,-4.673044715734577
2000-03-08,-9.021616725672503,-5.7256358742140385,-5.216691280867204,-7.840431489922288,-6.267089010895389,-6.769167365720245,-7.173287419062671,-5.942593632166984,-5.449985677091829,-5.694481939369976,-7.289183090439135,-5.966641665898361,-6.840369645320954,-4.617003996421495,-5.711414890630208,-5.329870877205704,-5.709056475597327,-5.433235274449814,-5.604511142604953,-5.69495598546105,-7.491618170692161,-6.483431235914426,-21.643765542182265,-5.134355435052243,-5.999820797188166,-5.522113397086178,-8.822546112988626,-5.406306632669926,-7.215734859434309,-6.839945905961314
2000-03-09,-8.932709634222208,-5.827839046697347,-5.692883743086165,-6.341083702762882,-6.015320746273039,-4.392417893561185,-5.597126250812417,-6.172854124056179,-4.416348649549332,-5.464029824491716,-7.212927809994351,-6.2263315018249905,-6.807302254632905,-4.803616171510135,-5.964989308141492,-4.821339505470927,-5.054845404962548,-4.520050990602411,-5.806351913844631,-5.7676487493026825,-7.501507529254459,-7.308870313020964,-7.495339903032261,-5.31013689916751,-5.665205793375357,-5.5012639268460495,-8.068053884297601,-5.303883693578281,-6.420635735222914,-4.370182952417132
