dates,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2004-06-22,-6.229387919,-2.68858838,-4.124959446,-4.927771591,-5.678400871,-2.754473307,-3.855969546,-3.127487699,-2.847362985,-3.817361938,-5.864597281,-2.53587351,-6.173418914,-2.530801933,-3.181330478,-2.397607155,-3.103252228,-2.763788272,-4.274956997,-3.34573418,-3.06830282,-2.809294386,-1.875669369,-3.865474702,-3.309388334,-4.350641884,-3.904167398,-2.504952214,-3.293989962,-2.577765282
2004-06-23,-6.364159734,-2.6341493,-4.012161762,-4.866471201,-5.456813796,-2.679073256,-3.702331396,-2.834015307,-2.797873373,-4.350634247,-5.524930096,-2.472182068,-5.802954629,-2.440319275,-3.060734614,-2.358673438,-2.986448646,-3.009699295,-4.308090329,-3.300858505,-3.065101231,-2.877112291,-1.77070482,-4.225689477,-3.45574674,-4.307151257,-4.062092395,-2.626587408,-3.500697543,-2.536653069
2004-06-24,-6.593391427,-2.616909187,-4.216307505,-4.808125261,-5.251092589,-2.625113015,-3.77140022,-3.218218866,-2.751534962,-4.188636396,-5.386690209,-2.411442042,-5.939706211,-2.369251862,-3.12545999,-2.318980822,-2.960844626,-2.93831284,-4.242394312,-3.26047322,-3.061902985,-2.79884636,-1.582480839,-4.062370581,-3.408709169,-4.271824134,-3.765538152,-2.548598512,-3.586446113,-2.547862787
2004-06-25,-6.681408542,-2.754089631,-4.162424849,-4.752619591,-5.426594337,-2.609034665,-3.824748097,-3.677132026,-2.784666563,-3.897719892,-5.454918069,-2.549565096,-7.055805146,-2.286585581,-3.056767449,-2.319620557,-2.845908613,-2.991421964,-4.168489842,-3.228700808,-3.058708076,-2.784034771,-1.924277541,-3.79704024,-3.671832885,-4.243115702,-3.613116222,-2.473289676,-3.639003115,-2.512499094
2004-06-28,-6.551754962,-2.696164652,-4.292855275,-4.756527295,-5.620968711,-2.746192893,-3.717754065,-3.738028761,-3.505614316,-3.933324274,-5.664380102,-2.596682642,-6.951707198,-2.878987472,-3.00935012,-2.611250015,-2.811307388,-2.920656508,-4.477003797,-3.208604299,-3.055516503,-3.469292863,-2.248314453,-4.077184774,-3.586603927,-4.356517019,-3.486411148,-2.400567229,-3.776258663,-3.118349128
2004-06-29,-7.687407823,-2.820538602,-4.74097753,-4.733509419,-5.666853668,-2.776616552,-3.732350524,-3.587332165,-3.413765024,-3.741028762,-5.453913996,-2.755213324,-6.742310617,-2.797299325,-2.903792205,-2.566970923,-3.040307073,-2.856247376,-4.395937817,-3.328815047,-3.052328261,-3.368965897,-2.361039905,-4.02650039,-3.569998757,-4.536101523,-3.870858421,-2.33034073,-3.726883566,-3.03264957
2004-06-30,-6.357458642,-2.7590791,-4.5492532,-4.681677777,-5.446095056,-2.699458103,-3.727273857,-3.701475202,-3.327870595,-3.955321562,-5.213963504,-2.793694801,-6.099586646,-2.735111308,-2.896088891,-2.509001288,-3.069316585,-2.856936861,-4.32054702,-3.303768263,-3.049143347,-3.304966909,-2.181558604,-3.859581693,-3.504108157,-4.477694608,-3.813405101,-2.262522947,-3.813298639,-2.956703687
2004-07-01,-5.56087379,-2.700888594,-4.502135011,-4.632426947,-5.241139123,-2.62971114,-3.729270268,-3.436137693,-3.24753316,-3.603731133,-4.895671355,-2.749786385,-6.041063344,-2.644435795,-2.924265958,-2.452116398,-3.29444957,-2.800968081,-4.245148229,-3.266318501,-3.045961757,-3.20554041,-2.461426636,-3.680778802,-3.423456656,-4.411378074,-3.799532143,-2.197029759,-3.723124615,-2.906261835
2004-07-02,-5.343709146,-2.657203648,-5.025061828,-4.698023159,-5.81655726,-2.669455729,-4.242773812,-3.643200249,-3.476483797,-3.755591561,-5.343039701,-2.847938473,-7.670253475,-2.646417147,-3.241884619,-2.409935743,-3.298550145,-3.364933674,-4.338864817,-3.232520114,-3.042783488,-3.278699632,-2.604064043,-3.948171643,-3.393736768,-4.604013925,-3.804236584,-2.183603301,-3.898925867,-2.839844179
2004-07-06,-6.690126683,-2.634811177,-4.968348139,-4.813638339,-5.924320452,-2.619632193,-4.429551418,-3.320216152,-3.663359326,-4.018591691,-5.53129671,-2.892554189,-7.894873488,-2.588744573,-3.148933371,-2.361012172,-3.350143039,-3.344022084,-4.295422294,-3.199603498,-3.039608536,-3.16623561,-2.335242637,-4.397098807,-3.320421347,-4.514921542,-4.023916951,-2.120813201,-3.805736175,-2.776979581
2004-07-07,-6.076995408,-2.766320655,-4.789982869,-4.757980311,-6.512016171,-2.539277983,-4.678569525,-4.021429602,-3.561254177,-3.84421371,-5.90707578,-3.191367086,-7.602238031,-2.696547475,-3.663958552,-2.309919891,-3.196939327,-3.242416311,-4.292699439,-3.630661365,-3.036436899,-3.0878708,-2.470761787,-4.776832876,-3.251310154,-4.458530107,-4.227027976,-2.060172109,-3.715828692,-2.741582598
2004-07-08,-6.291422599,-2.707744897,-4.564798027,-4.70493846,-6.230195614,-2.461946437,-4.476657204,-3.691878311,-3.465791488,-3.714308296,-5.711224801,-3.199007177,-6.287414415,-2.800511596,-3.788025375,-2.302364014,-3.194243667,-3.171735918,-4.301967928,-3.56745414,-3.033268572,-3.054856454,-2.286150485,-4.543854953,-3.361621756,-4.397426096,-4.341175713,-2.001605028,-3.629092592,-2.700656599
2004-07-09,-6.050924694,-3.002366548,-4.51064848,-4.728384518,-6.406816643,-2.398014472,-4.656146017,-4.191294863,-3.637332542,-4.276772536,-5.998630138,-3.60088438,-6.586077231,-2.70304164,-3.678116396,-2.255288192,-3.090767248,-3.167612416,-4.355470562,-3.860503259,-3.030103552,-3.0068318,-2.079019262,-4.558011387,-3.566133593,-4.428376756,-4.58699492,-2.238683191,-3.605328691,-2.643476606
2004-07-12,-5.211137314,-3.060019848,-4.333363763,-4.676806991,-6.132640859,-2.343794071,-4.260166421,-4.192381221,-3.536921991,-3.906784898,-5.711758601,-3.487912547,-6.785762248,-2.609906701,-3.548317023,-2.236681593,-2.950560433,-3.084488948,-4.264665835,-3.792881396,-3.026941836,-2.922443292,-1.908467694,-4.328077044,-3.505308695,-4.37089409,-4.252272514,-2.18960306,-3.672276233,-2.596348846
2004-07-13,-6.278053271,-3.137693682,-4.191675994,-4.62779993,-6.015389112,-2.292244259,-4.011430752,-4.457145352,-3.443040091,-3.753672386,-5.582580852,-3.380163242,-6.88422304,-2.551843109,-3.426880686,-2.221732389,-2.968242163,-3.005594276,-4.239527458,-3.715921466,-3.02378342,-3.035181606,-1.753104976,-4.01054607,-3.437530466,-4.324447852,-3.977802535,-2.126607582,-3.587078158,-2.546832025
2004-07-14,-5.505694804,-3.176302316,-4.055763214,-4.581257672,-6.054673257,-2.232713745,-4.052506706,-4.425036739,-3.355249093,-3.588303494,-5.350037302,-3.277396471,-6.485183096,-2.490160906,-3.356869828,-2.194524089,-2.987879448,-2.988531608,-4.182904928,-3.804419627,-3.020628301,-3.134433104,-1.53424493,-3.739987014,-3.525172188,-4.30588113,-4.230339401,-2.243908374,-3.504892264,-2.540206317
