Date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,T,TRV,UNH,VZ,WMT,XOM
2000-02-23,-8.574813067962529,-5.604905229598756,-5.275771608187868,-6.564210501435799,-5.643005020998045,-4.3528366621374035,-5.08247942379421,-5.968133537481349,-4.306755984505471,-5.3803994153261145,-7.145644319277617,-5.966665245733027,-6.958962157846845,-4.390420583833629,-5.789268811397129,-5.037990215473262,-5.032223912591235,-4.398641662179358,-5.083570947926954,-5.511787234372967,-7.851723169706405,-5.903005287523571,-4.6692467817308145,-5.2773979672713365,-5.661805506529425,-5.709563672237467,-7.839060932982252,-5.031722157411286,-6.252656158193005,-4.262084454015945
2000-02-24,-8.496807302479482,-5.6109441358186825,-5.338709693044956,-6.570868671338795,-5.800015631654357,-4.37325333625772,-5.116036130911384,-5.969048196449666,-4.304542867457717,-5.378987371559312,-7.039179774108864,-5.964146646152311,-6.866002013283487,-4.42979055616574,-5.789253449568788,-5.040696464245547,-5.032075176779516,-4.388932659095056,-5.127811958677743,-5.490984592751857,-7.85864080977964,-5.903451954274264,-4.691353201189191,-5.287745740476894,-5.678504868455485,-5.713523407224868,-7.860182377327451,-5.079022559679929,-6.274548784414349,-4.261717576078391
2000-02-25,-8.474845459091583,-5.704035186982721,-5.347937550229325,-6.5461032227962495,-5.81138591136059,-4.391647267297563,-5.145884891377377,-5.98781024222014,-4.305032467015058,-5.414166117699998,-7.040005482995087,-5.956981369617225,-6.856150995811352,-4.466648712503165,-5.804158618705282,-5.067334078426495,-5.0782268126133285,-4.396113454015021,-5.123301231720533,-5.491660736951387,-7.886169388569649,-5.92977912599198,-4.706419216960132,-5.329692464258238,-5.669504227424495,-5.762977174134524,-7.994216008187171,-5.107372979257598,-6.2714095420163805,-4.267528184831334
2000-02-28,-8.524285523817653,-5.741289644028445,-5.3315541980868355,-6.51419193580559,-5.802236809926197,-4.39185275283859,-5.158402095989832,-6.085168813625836,-4.34351214164375,-5.405948343673267,-7.07472206290552,-5.974455465513349,-6.768189778306911,-4.487557724577213,-5.802175373332915,-5.064546961814493,-5.06727906876218,-4.508280405335129,-5.151032108993194,-5.516190102881739,-7.886861865072459,-5.945100573857735,-4.75571060795715,-5.340915111337454,-5.6697265590340775,-5.7591000568238915,-8.009286738734117,-5.091520241974281,-6.389800344640515,-4.289326847377129
2000-02-29,-8.51056625123059,-5.772065460626725,-5.335791507633948,-6.519447188395433,-5.8122451439727785,-4.419557759273767,-5.157951190547,-6.119610516044518,-4.344878041008944,-5.469370665347058,-7.0766862138027555,-6.00482796631978,-6.765001137165767,-4.484257073410417,-5.806512505256851,-5.059181469490817,-5.059769089084475,-4.508070852651341,-5.146006301267819,-5.51724842243958,-7.885147716056521,-5.941742616345724,-4.77439524795522,-5.335534174323692,-5.610850133738524,-5.7525069466702865,-7.983146311654668,-5.1224102771279245,-6.39867889654279,-4.3046795634007635
2000-03-01,-8.488681736299817,-5.7487565063462585,-5.332775279805742,-6.529596792863915,-5.807464415106977,-4.418623326500791,-5.157795845869038,-6.130593193780754,-4.347407135030123,-5.468977326187097,-7.0675496571756184,-6.016688545452263,-6.75518216214952,-4.483448391914644,-5.799484610421785,-5.066371827171086,-5.062175381738576,-4.510543131416969,-5.14136581782709,-5.540496083780467,-7.88605083499765,-5.94417044306531,-4.779023727353984,-5.336823813374302,-5.6130866205755385,-5.782054503607577,-7.982338650803074,-5.137333866272826,-6.426220037202353,-4.2973633380500775
2000-03-02,-8.613176020502214,-5.722882990855596,-5.345825267527003,-6.5194437456243195,-5.811978984094905,-4.411436010541752,-5.226346525525079,-6.131245526696669,-4.342536863576515,-5.50348371046987,-7.074669661158409,-6.023925333780763,-6.756166411708788,-4.48037582198871,-5.788577834747802,-5.098918816466887,-5.0425708767525315,-4.529375674091399,-5.157183426583357,-5.54015462635636,-7.881459424339018,-5.9436421743247045,-4.775637369356761,-5.331434703510145,-5.767131939709177,-5.7773547711615745,-8.014437866541458,-5.370614752820284,-6.411686213378297,-4.288508013615412
2000-03-03,-8.702788295898412,-5.7196863250430985,-5.334393959177909,-6.524386599690652,-5.8049390813218755,-4.408609656194139,-5.270620592331215,-6.135417292733063,-4.352088815670184,-5.51149347182781,-7.076086850674189,-6.027363005917503,-6.7492898871099385,-4.479521959385084,-5.793709754485445,-5.125166257505773,-4.998294382812978,-4.528077062427657,-5.165574543347965,-5.541345564317133,-7.895967268503865,-5.941264978536986,-4.7756240346848315,-5.320238959217913,-5.838630211495081,-5.763394022958402,-8.052925567521411,-5.360830191829335,-6.416172912061137,-4.2866554266966475
2000-03-06,-8.700375845318174,-5.722039706566438,-5.310894346298211,-6.545105054620923,-5.810446655171809,-4.409711108844422,-5.398524829707389,-6.106535694250065,-4.3624267799717895,-5.520976683166314,-7.046545506261546,-6.047491060733926,-6.709872544857771,-4.468172855044484,-5.790193470562431,-5.112751034714185,-4.980954628620598,-4.549326036360284,-5.195713156298081,-5.546775258845428,-7.892498609000123,-5.938378509996203,-4.770693455761714,-5.318085361239359,-5.83864983196574,-5.7647205123187,-8.058930487617198,-5.35991475105695,-6.428320356639951,-4.2902570806219895
2000-03-07,-8.663430242410197,-5.7523720507509974,-5.332694388982038,-6.544387056403798,-5.8110075630959015,-4.388597006635659,-5.475210271361806,-6.112781716698387,-4.372290778515044,-5.531021891246014,-7.068498159539313,-6.103980863103224,-6.725258352222675,-4.52521844653768,-5.7960891383727144,-5.131194578992697,-5.002554409713462,-4.562450126558182,-5.206629405866357,-5.636871771342873,-7.8942125320171534,-5.9658168441644275,-4.777197328284164,-5.356400420426736,-5.899370654581054,-5.767195496238113,-8.09005744472579,-5.361358482432597,-6.47138449735814,-4.3031628302202
2000-03-08,-8.673689267559743,-5.746439608907606,-5.341331416730497,-6.67430545081775,-5.846796408589461,-4.550187381569333,-5.635586859283042,-6.114461517357861,-4.474512591716063,-5.560556809359626,-7.090084193480206,-6.106388382516318,-6.738425829957523,-4.555431556108454,-5.806359578418479,-5.133219145723287,-5.084893834204965,-4.64735172843071,-5.267929749658509,-5.638186364443833,-7.893127443831233,-6.041335592624115,-7.273928064723459,-5.356294463880521,-5.928988701296231,-5.772137307945747,-8.182405780257332,-5.384259135402538,-6.557001484581174,-4.4743083964016135
2000-03-09,-8.683069103994061,-5.773674928244154,-5.39139492775939,-6.349478391508858,-5.826121210849473,-4.547705343983962,-5.628009074925809,-6.131173925771647,-4.474522397460274,-5.5587537630018335,-7.101837119160451,-6.086077062005669,-6.743085109138018,-4.572702687876797,-5.841853358569604,-5.102842887964433,-5.068621130391312,-4.64942887253317,-5.308492778827662,-5.637095410348338,-7.908333839082437,-6.125621635182338,-7.317203753841869,-5.378385460652604,-5.929712900566057,-5.780855045188136,-8.191141714156577,-5.383674974422572,-6.557189386059247,-4.469389204983296
2000-03-10,-8.687653097643151,-5.771807440689844,-5.381412159468044,-6.348881289347421,-5.848322404194372,-4.552324276660153,-5.639906786181327,-6.137933911682596,-4.477087299737471,-5.585720109778345,-7.146120989185684,-6.084584350540279,-6.740527424581961,-4.5701767843154455,-5.840056442172412,-5.107485838724751,-5.0897399974239175,-4.6614462506335785,-5.395861889914179,-5.6485693172313685,-7.920563382961953,-6.166775228303025,-7.320729824009595,-5.400057197471329,-5.931054223258716,-5.805043783634699,-8.192828083179862,-5.3922226420369395,-6.556070326230508,-4.465965970890561
