dates,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,RTX,VZ,WMT,XOM
2000-02-03,-9.810359382,-6.271658241,-5.785019894,-7.620136497,-7.481292132,-4.323007538,-6.979664629,-7.086240803,-5.618350612,-7.19488992,-8.557978933,-6.368400433,-6.510047303,-4.590941959,-6.692513756,-6.884692656,-28.86285947,-5.757330366,-4.425388493,-6.062972287,-8.174880378,-5.471887371,-6.564999931,-7.087600184,-7.488798229,-7.590157047,-7.340204771,-6.462061465,-7.654266945,-5.381107986
2000-02-04,-10.39346221,-6.071794809,-6.312781216,-7.667912104,-6.899381324,-4.360714161,-6.735032812,-6.952994858,-5.636967077,-6.83477115,-8.535930345,-6.146280549,-6.026850458,-4.73389739,-6.412370674,-6.959191077,-23.05277715,-6.088013148,-4.509558153,-5.936827697,-7.872526405,-5.387746209,-6.416414838,-6.729081404,-8.158388906,-7.230355951,-7.38715427,-6.153199174,-7.091516406,-5.384260398
2000-02-07,-10.77406695,-5.914432838,-5.958114493,-7.443225901,-6.410673015,-4.698697569,-6.862066339,-6.775764236,-6.103139944,-6.435336929,-8.54701789,-6.203149416,-5.807353419,-4.349185269,-6.503607185,-6.704891386,-15.91894927,-6.087795261,-4.77644068,-5.855417781,-8.056098791,-5.016998413,-6.753988092,-6.08502045,-7.745115276,-7.336315959,-7.709290519,-5.524885082,-7.62850036,-5.425902452
2000-02-08,-11.42029936,-5.5733242,-7.592404342,-7.48324509,-5.985578281,-4.563590378,-6.697917008,-6.622183924,-5.098381589,-6.984523066,-8.679592533,-6.256241951,-5.501704231,-4.750580212,-6.20702904,-6.445583515,-12.03227856,-5.79964947,-4.585387076,-5.232560927,-8.366476565,-5.060473064,-6.742220655,-5.607642091,-7.43614206,-7.426623508,-7.528607124,-5.51748973,-7.3396871,-5.190111663
2000-02-09,-10.14687304,-5.228396361,-7.260053197,-7.328905531,-5.651051289,-4.52012946,-6.450627518,-6.579936574,-5.923690969,-6.738269823,-8.754983968,-6.11895484,-5.359696623,-3.99148313,-6.118719122,-6.185613756,-13.24173465,-6.237476119,-4.420278646,-5.40470403,-13.60198131,-4.944558311,-6.463203843,-5.201382579,-7.304568066,-8.315556894,-7.356164451,-5.306745275,-7.172697676,-5.310872815
2000-02-10,-9.674294635,-6.111453674,-8.349508927,-7.626429599,-5.339545286,-4.954130867,-6.665855174,-6.40064265,-5.786898064,-7.311603824,-8.675486186,-6.155638799,-6.453849509,-3.987843828,-6.430942063,-5.99075608,-12.37220932,-5.191750184,-5.872208475,-7.165859995,-14.8452335,-6.06116417,-6.523230668,-5.063676982,-7.692573451,-8.875428341,-7.258439747,-5.364504339,-7.480821917,-5.661121186
2000-02-11,-8.949807943,-6.073444897,-7.566622009,-7.695815543,-5.033114439,-4.943715046,-6.755317641,-6.477065098,-5.323523461,-6.88491641,-8.625759407,-5.844688706,-6.041037011,-4.462747472,-6.124189707,-5.849262823,-11.28189363,-5.183509517,-6.400107892,-6.53714658,-13.92640661,-6.527266766,-6.765658633,-4.971424068,-8.143455744,-9.925725522,-7.211445975,-5.192088318,-7.32569061,-5.474214488
2000-02-14,-9.730337624,-5.850477493,-6.59163032,-8.090957506,-6.30277799,-5.262216102,-6.530096036,-6.407595909,-5.070812539,-6.46611811,-8.717263433,-6.656706634,-6.317742425,-4.856456258,-5.978358286,-5.992504143,-12.65711056,-5.162030422,-7.441259462,-8.028031361,-13.14331967,-6.010190725,-6.481692985,-5.842367136,-7.818719296,-9.758325169,-7.649707821,-5.222217042,-7.259663051,-5.648015337
2000-02-15,-11.0897494,-5.477152416,-7.527041667,-8.67663526,-6.104174989,-5.083908689,-6.289901611,-6.526691925,-5.787035815,-6.061789384,-8.660127723,-6.199747655,-5.886221318,-4.334455981,-6.743376326,-6.246634367,-20.68137249,-5.958943669,-6.786791136,-6.94534287,-13.46595871,-5.563298176,-6.575664608,-5.559392158,-7.515132868,-8.842612301,-7.398558697,-5.052661657,-7.002208054,-5.891870843
2000-02-16,-10.60546638,-5.537857486,-6.652996769,-8.802783642,-6.488487712,-5.270584383,-6.273172651,-6.383506713,-5.342987552,-5.956281993,-8.605714663,-5.840074862,-5.621530867,-4.205938676,-6.558138628,-6.073498406,-14.74976365,-5.152956161,-6.46724124,-6.417012842,-13.96188196,-5.313630047,-6.341283349,-5.194785081,-7.126696261,-9.018620989,-7.162275628,-5.12528001,-6.933719039,-6.24003362
2000-02-17,-10.80227801,-6.172364085,-7.175395219,-8.718883336,-6.367950996,-5.082620374,-6.277397822,-6.203488782,-5.438930302,-6.777459851,-8.642178583,-5.910374532,-6.805853325,-5.236393532,-6.686087308,-6.577132857,-13.00821312,-6.707967949,-6.089645164,-5.992488851,-13.77195496,-6.599446578,-6.400535684,-6.024580413,-6.800519793,-8.808713169,-7.0476825,-5.029887807,-9.539947772,-6.029126443
2000-02-18,-9.70162524,-6.905132338,-6.407363666,-8.566983935,-5.956990777,-4.892695886,-6.073202148,-6.18095586,-4.875548756,-7.679869535,-8.66583253,-5.592642864,-6.338287719,-4.662017499,-6.6866099,-6.73971572,-10.06599197,-6.632852797,-6.607820169,-5.70993783,-13.29121958,-6.111006014,-6.092574198,-6.045680329,-6.475211122,-8.461554309,-6.820052107,-5.255528426,-11.2939535,-6.157905398
2000-02-22,-9.820665148,-8.495566943,-7.370223684,-8.583776793,-7.022084338,-4.975326602,-6.274500538,-6.366990749,-4.968641773,-7.508306475,-8.59497438,-6.657498745,-7.326219973,-4.514587095,-7.476974498,-6.784673628,-26.58489427,-6.347580887,-6.643627353,-6.95830513,-13.24528717,-5.650600166,-5.93102702,-6.875159246,-7.109475271,-11.09124329,-7.225482152,-5.813981385,-10.55978216,-6.527292002
2000-02-23,-9.581130151,-7.90199181,-8.726849798,-8.475614988,-7.111233913,-4.86781952,-6.705226263,-7.012700485,-5.913652435,-7.069084546,-8.546522429,-6.645101211,-6.819880736,-4.779463328,-7.294417336,-6.507986547,-19.21466181,-6.32594653,-5.94590077,-6.512795281,-13.23176652,-5.667823465,-5.8275518,-7.640761476,-6.805639638,-9.760539611,-6.960406535,-5.382563179,-9.596075216,-6.173418684
2000-02-24,-9.357420547,-7.518035638,-9.101542231,-8.344022799,-6.49675078,-5.126026015,-6.916569081,-6.909491057,-6.305027629,-6.728947716,-8.511718478,-6.880890979,-6.37175427,-4.364649241,-6.922111736,-6.41074642,-14.00885147,-6.296604293,-6.544423542,-5.73563193,-12.74332612,-5.391176682,-6.059647041,-7.466633541,-6.567860194,-9.416929124,-7.00383403,-6.035948166,-9.407222897,-6.022189629
2000-02-25,-8.73864363,-8.780103484,-8.127694608,-8.547692872,-6.492618172,-5.25946622,-7.087421414,-7.068549736,-5.59560801,-7.160538465,-8.472691125,-6.45909844,-5.884158324,-4.858912996,-6.990033236,-6.679643064,-26.01805546,-6.601773889,-6.542014513,-5.169608842,-12.7727021,-5.843873206,-6.257611149,-6.919009232,-7.234393601,-11.68761104,-7.465073829,-6.78797059,-8.672120305,-6.120872073
2000-02-28,-9.590225164,-9.274351533,-7.826156577,-8.345675673,-7.335892178,-5.117082896,-7.087666121,-7.773922795,-5.064082162,-6.731929251,-8.570445639,-6.814882573,-5.982652088,-5.257448535,-6.691920444,-6.820139187,-20.56834556,-6.905761693,-6.8371794,-6.157245325,-12.41266151,-6.017117952,-6.757999516,-6.298422454,-6.88508518,-10.67244973,-7.522448556,-6.257826801,-10.13816903,-6.215157868
2000-02-29,-9.528712057,-9.337996854,-7.503378496,-8.210397091,-7.430604731,-5.295942345,-6.941967386,-7.803612801,-5.773548197,-6.788653801,-8.567261624,-7.473905375,-6.035047432,-5.28328318,-6.522083149,-6.55859333,-14.31366032,-7.037766815,-6.243020848,-5.42873386,-12.068244,-5.728154217,-6.501755558,-6.804841321,-6.577493114,-9.151716457,-7.241674105,-6.988670288,-9.410092059,-6.425166191
2000-03-01,-8.996374067,-8.727015069,-6.525035853,-8.103787564,-6.880758218,-5.08805949,-6.74467822,-7.74551378,-5.876278145,-6.406956453,-8.588033255,-7.43318115,-5.813249706,-5.257291441,-6.328166908,-6.539221638,-11.96925998,-7.233143849,-5.857380262,-5.810358514,-11.53877566,-5.371456726,-6.307499717,-6.625611607,-6.929897731,-8.231371431,-7.059976701,-6.705348919,-8.888410685,-6.474606645
2000-03-02,-13.90758211,-8.154015863,-6.411908514,-7.903305903,-6.613049395,-4.938617054,-7.252161193,-7.604021161,-6.079799358,-6.897167008,-8.533755961,-7.66913822,-5.531041737,-4.981282878,-6.199045467,-6.409205227,-12.99710622,-6.825989261,-6.171260273,-5.472261186,-11.12001946,-5.224873608,-6.012236878,-9.079237759,-6.620888355,-9.37184208,-6.88637062,-9.987811445,-8.146760588,-6.244651701
2000-03-03,-13.82373133,-7.94130425,-6.066108275,-7.782479606,-6.187927649,-4.784822587,-7.570124758,-7.446608419,-6.013876788,-6.692330577,-8.451405123,-7.199684141,-5.486797669,-5.2450318,-6.310523393,-6.656179696,-12.20336792,-7.212910487,-6.09884464,-5.511011844,-10.86454723,-4.879556799,-5.951353628,-10.02106918,-6.289358257,-9.662560276,-6.676339559,-8.753692194,-7.663584933,-6.101948284
2000-03-06,-13.12906369,-7.37269391,-5.420847609,-8.168627178,-5.791707751,-4.801390293,-8.040635483,-7.496072059,-6.158784303,-6.570266567,-8.450477462,-6.945701083,-5.236129806,-4.392725736,-6.036819569,-6.396833217,-14.51405511,-6.284838692,-6.482552716,-5.56983714,-10.31146569,-4.758222565,-5.700076828,-9.067160072,-6.02885405,-9.364923672,-6.432042175,-7.634822577,-7.297505477,-6.052860135
2000-03-07,-11.64046294,-7.760212633,-5.873693663,-8.006436,-5.876580444,-4.717531784,-8.546352872,-7.449510571,-5.938387569,-6.465006146,-8.505192892,-8.114342885,-5.648638834,-4.252439412,-5.918162923,-6.554228861,-17.54558378,-6.540451418,-6.480008972,-7.43190712,-10.41512147,-5.34370733,-5.675393845,-9.555875626,-5.845644323,-9.518710181,-6.910121633,-7.538331544,-7.965722301,-6.430286684
2000-03-08,-10.79535778,-7.817025648,-5.689722084,-8.727538906,-6.707957696,-5.293714456,-9.52692196,-7.229588439,-5.429033655,-6.812691272,-8.535059737,-7.424030872,-5.931924183,-5.211960251,-6.094372835,-7.024044593,-36.95015009,-7.061346634,-7.236745477,-6.854215454,-10.33076826,-6.711018696,-19.0567172,-9.531348029,-5.929480161,-11.02341625,-6.6384549,-7.31342949,-9.122458434,-7.866782744
2000-03-09,-9.686013066,-8.059501552,-6.881479845,-8.795784844,-6.275765013,-5.078924922,-9.319955243,-7.404003745,-6.416424196,-6.3585222,-8.521067507,-7.018547173,-5.974663735,-5.191724571,-6.62353675,-6.733370499,-27.8452509,-7.587569255,-6.452207168,-6.534272827,-10.26443166,-7.062344216,-18.60394221,-8.664667922,-5.948455348,-10.31105993,-6.902258471,-6.856186917,-8.410726974,-7.41026323
2000-03-10,-8.765417619,-7.466585175,-6.319811123,-8.610317831,-5.848766847,-5.083046983,-9.311859767,-7.358235273,-6.611494062,-6.323510894,-8.627384303,-6.576086727,-5.642455968,-5.283490936,-6.45639334,-6.737563157,-23.20586004,-7.152290668,-5.710080825,-6.724355587,-10.11209147,-7.10650457,-17.32131576,-7.798017001,-5.98077694,-9.612311078,-7.141258716,-7.121739357,-7.780370129,-7.115571881
2000-03-13,-9.049163035,-7.313191126,-7.349990805,-8.464700722,-6.344319605,-5.361234385,-9.114228541,-7.548379608,-5.501934068,-6.828454428,-8.698143005,-7.016012347,-5.440019365,-5.640688088,-6.850571641,-6.956746142,-17.53741437,-7.594998031,-6.054265144,-6.009611419,-9.627469593,-6.668026502,-17.46520753,-7.245536302,-5.749392963,-9.33231762,-6.871774024,-6.922279674,-7.767464523,-7.452696351
2000-03-14,-9.523558404,-6.821074845,-6.558874152,-8.215992265,-6.074966755,-5.235734382,-8.893417861,-7.392204706,-5.997006202,-6.640306008,-8.626114859,-6.621773723,-5.267485858,-5.629014411,-6.608491877,-7.400319892,-14.25764951,-7.229806814,-6.827095175,-6.459796383,-9.664139601,-6.686374035,-16.33094456,-7.506737735,-5.959283309,-8.719599619,-6.61689186,-6.174901667,-7.329374549,-7.327098887
2000-03-15,-10.82811473,-6.505467545,-6.148556096,-8.009029258,-6.98265617,-5.320165779,-8.937419471,-7.475775226,-6.13658768,-6.566284299,-8.764404052,-6.190302049,-6.260652309,-4.509637706,-6.594103636,-7.248574067,-46.45258513,-7.068730225,-6.552182844,-6.76128038,-9.212280971,-7.049370877,-15.686604,-7.832863687,-5.842926912,-7.71186382,-6.374206231,-6.065343174,-6.774096865,-7.219526658
2000-03-16,-10.08509797,-6.482079699,-7.12470622,-8.521956391,-7.39568745,-5.197801482,-9.287363799,-7.344105319,-5.95815986,-6.770391047,-8.948782447,-6.315670861,-5.927605443,-5.531745027,-6.590159711,-7.220986453,-38.10207298,-6.773145434,-5.860791066,-5.874576978,-9.821460993,-7.100383791,-14.6901226,-7.236923701,-6.063624146,-7.755295521,-6.245666968,-5.405018428,-6.74832955,-6.953049038
2000-03-17,-10.58186086,-7.110595957,-6.77766313,-8.991200052,-6.838601328,-5.000291735,-9.301726273,-7.189646516,-6.611895073,-6.873571145,-8.87443407,-6.006299935,-5.552211439,-6.98280749,-6.790305121,-7.035959281,-30.70296611,-6.754237712,-5.169735913,-5.266394236,-9.942274617,-6.859128809,-13.73367589,-8.071738264,-6.793952473,-7.37771858,-6.087006804,-5.786972067,-6.619618683,-6.983614371
2000-03-20,-10.2877306,-6.635330426,-7.92250317,-8.985730562,-6.361836884,-4.932730713,-9.712884012,-7.175361954,-6.987642411,-6.593049227,-8.895710508,-5.677437053,-5.250530723,-7.35912721,-6.502772887,-6.957722689,-22.35766254,-7.088936085,-5.862396712,-5.706641563,-10.53623052,-6.825275402,-13.56303527,-7.560547679,-6.911005387,-7.101740178,-6.721303148,-5.804586725,-6.267885652,-7.14661435
2000-03-21,-9.642364503,-6.492845046,-7.766061375,-9.019756054,-6.260048916,-4.800445472,-9.439091176,-7.298278397,-6.364984965,-6.195112899,-8.893891185,-5.515404181,-4.992974083,-5.972752232,-7.375266993,-6.863800338,-17.4742706,-7.732772132,-5.979057223,-5.86288621,-10.61243632,-6.911367432,-12.67867753,-7.650271455,-6.812633669,-7.298947458,-6.488785495,-5.216565639,-6.189416346,-7.298536959
2000-03-22,-12.36824002,-6.373862401,-7.084021057,-9.101773603,-5.837599842,-4.900994229,-9.171223186,-7.164247908,-5.696840111,-5.889769454,-8.875735456,-5.243585636,-4.844707054,-4.968344415,-7.385446817,-6.61566392,-14.0083058,-7.423629504,-5.462940165,-6.475092643,-10.08130975,-6.844581668,-12.24039914,-7.305075905,-6.801853545,-7.2089052,-6.237446984,-4.813094519,-5.930260396,-7.321841345
2000-03-23,-12.88525333,-6.076056659,-6.478894763,-9.044277932,-5.500241057,-5.027702886,-9.501478247,-7.108087583,-7.443382745,-5.73998544,-8.860098951,-5.011644961,-4.643594503,-4.619366392,-7.128752806,-7.290876135,-9.524184156,-7.46055116,-5.150187344,-5.71218454,-9.704777368,-7.11996638,-11.47114371,-7.899408855,-6.599131692,-7.382823427,-6.36063983,-4.856145452,-6.215029707,-7.328795713
2000-03-24,-11.5426453,-6.38598679,-6.992112968,-8.907925904,-5.149059084,-4.881229049,-9.225305903,-7.019340122,-6.939403557,-5.503049292,-8.785866529,-4.828955238,-4.990947132,-5.247037875,-7.237889792,-6.9866583,-6.80641215,-8.008576664,-5.55271882,-7.149912105,-9.272579196,-6.80839647,-11.04050641,-7.22025302,-6.485924681,-7.656476328,-6.176058972,-5.273999183,-6.546592673,-7.096938616
2000-03-27,-10.59477679,-6.022121931,-6.78124968,-8.61901737,-4.905769005,-4.777942888,-9.033109581,-6.853332039,-7.821978335,-5.195883207,-8.857922182,-4.95646257,-5.726865205,-5.97150481,-7.417620154,-6.678994013,-8.06187575,-7.406934488,-5.719461693,-6.264526149,-8.878304009,-6.545043709,-10.36931449,-6.877149719,-6.471495156,-8.453040523,-6.417033294,-4.801269908,-6.246909771,-7.090186681
2000-03-28,-9.548401281,-6.593890421,-6.818011997,-8.473145896,-4.705386273,-4.76126984,-8.731269771,-6.684308534,-6.827685636,-4.943215522,-8.833337236,-5.104201293,-5.456419474,-7.349926555,-7.401383471,-7.117766265,-5.831989678,-7.474602113,-5.661447829,-8.419802255,-8.908824784,-6.12261224,-10.1676,-6.303243614,-6.139627221,-8.649250826,-6.16065362,-4.876984608,-5.891562791,-6.905012161
2000-03-29,-8.670879933,-6.280504709,-6.620574812,-8.427685635,-5.626149523,-4.601552988,-8.474680972,-6.744222502,-6.96234011,-4.86190673,-8.927226691,-6.185855541,-6.888347564,-7.325768245,-7.140665575,-6.953503795,-5.311093309,-8.334445629,-5.321708777,-7.071836899,-8.664587658,-5.717417426,-9.627381495,-6.17472928,-5.942930785,-7.902258842,-5.915258021,-4.46618046,-6.02592706,-7.036479134
2000-03-30,-8.765816092,-6.017443777,-5.948608727,-8.346196583,-6.239735413,-4.760988477,-8.208923766,-6.588947739,-6.45346042,-5.11059992,-9.03407684,-6.817769791,-7.327677533,-7.704893163,-7.761423482,-6.78233119,-13.82754701,-7.48083022,-4.895570777,-6.658727236,-8.700913037,-5.695702048,-9.127748833,-5.768075613,-5.688632308,-7.26707985,-5.805751808,-4.781031411,-6.09277861,-6.989493575
2000-03-31,-11.16914582,-6.108936323,-5.891663632,-8.582912473,-7.097346995,-4.901976322,-8.372849431,-6.577519247,-6.637376597,-5.44487913,-9.095568581,-6.517224245,-7.927802369,-7.735501494,-8.239566191,-6.596042341,-11.90191678,-7.867648027,-4.694760572,-7.150912161,-8.44369829,-5.284269987,-8.846396053,-5.677087247,-6.070057138,-7.459347518,-5.678252513,-4.678438958,-5.707209992,-7.004458885
2000-04-03,-12.57339104,-5.718218826,-6.137374548,-8.653281918,-6.555800072,-4.726154004,-8.382205422,-6.501786501,-6.414293334,-6.19283952,-9.035783743,-7.363434733,-7.174703633,-7.317426629,-7.806888809,-6.962453802,-9.761530123,-6.934811743,-5.342414779,-6.721116477,-8.233878097,-4.906271671,-8.783400214,-5.444708062,-6.094747545,-8.004983421,-5.494363716,-4.297853621,-6.684464609,-6.808718597
2000-04-04,-11.28249782,-5.902546824,-6.119896918,-8.987430207,-8.406114112,-4.564834557,-8.439040004,-6.374992477,-6.438309986,-6.180947648,-8.946352101,-6.962032617,-7.050952994,-6.09203852,-7.775291885,-6.809371581,-10.51288164,-7.100461565,-4.774568921,-13.82270651,-7.928978524,-5.016514682,-8.391611846,-6.603422546,-5.865933784,-8.36002907,-5.733350452,-4.866863949,-6.696770377,-6.956172961
2000-04-05,-11.40917503,-7.237730487,-5.551341109,-9.128817357,-7.715972918,-4.767859464,-8.250715725,-6.406466064,-6.745788436,-7.215152542,-8.95901986,-6.670714885,-6.583966722,-6.138445511,-8.901571669,-6.702222013,-7.266891785,-6.75760781,-4.533076755,-11.59918646,-8.149339402,-5.19331936,-8.069670821,-6.644115032,-6.2569715,-8.249591209,-5.532414064,-4.695294035,-6.800819097,-6.993961359
2000-04-06,-10.70255589,-7.196774765,-6.482348435,-9.082960683,-7.652195749,-4.93866159,-8.342187181,-6.583296166,-6.954251972,-6.992141485,-8.936624825,-6.394700636,-6.903640229,-7.588733591,-8.531529245,-8.388869769,-5.087196848,-7.169130039,-4.349124468,-10.11076354,-7.827833777,-5.699308914,-8.255323241,-6.158970487,-6.147957,-7.829432114,-6.0482356,-4.508252216,-7.185968259,-7.159283771
2000-04-07,-10.81998446,-7.371765691,-5.773101993,-8.861417622,-7.285491095,-4.868143163,-8.169532307,-6.440536103,-6.844141494,-6.718958381,-8.952322416,-6.593267955,-6.58990761,-7.180750715,-8.143070771,-8.741491527,-67.28055757,-7.220147279,-5.334909927,-8.447514467,-7.937291921,-5.472202295,-7.844704533,-5.728325303,-6.13521221,-7.857213011,-5.810655661,-5.03635421,-6.933339068,-7.136219031
2000-04-10,-11.31274669,-7.223859976,-5.674557642,-8.834864371,-6.723212934,-5.066562452,-8.183269683,-6.317296526,-6.924548901,-7.026715567,-8.992829837,-6.12591157,-6.032587234,-6.78268334,-7.998692077,-8.335616938,-44.79902508,-6.931943135,-5.112389563,-7.812880755,-7.831641635,-5.180746638,-7.448509334,-5.354854961,-6.082883878,-7.107339585,-5.814036756,-4.788967443,-6.455998104,-7.195587988
2000-04-11,-11.67995391,-7.063272254,-5.829646736,-8.551537554,-7.483269081,-4.923992252,-7.890316779,-6.168260867,-6.156006644,-6.819407007,-9.178007879,-6.024353827,-7.076189531,-6.670998074,-7.697197188,-8.418044582,-34.26646477,-6.833974919,-4.82673986,-7.868385109,-7.496013358,-5.093890249,-7.144836234,-4.962212128,-5.821900433,-7.54103321,-5.660575,-5.004744785,-6.202047597,-7.132992569
2000-04-12,-11.64854853,-6.712771023,-5.747595193,-8.390736201,-8.249972487,-4.965645857,-7.70868154,-6.126229209,-6.512804683,-6.42148492,-9.133140015,-6.45471039,-6.788581935,-7.065500586,-7.859408361,-8.156811191,-26.84324576,-7.057128042,-4.577761971,-7.5967555,-7.545994329,-4.765700738,-6.792864777,-5.064794045,-5.561821345,-7.546064321,-5.434093245,-4.896313394,-5.901550547,-6.976451552
2000-04-13,-13.38562406,-6.718915429,-6.843886847,-8.482837603,-10.38987204,-4.79232307,-7.548342839,-6.744992095,-5.628996523,-6.569204268,-9.410406729,-7.792884389,-8.53295324,-7.263548096,-7.498880001,-7.849932398,-29.74887696,-7.471921514,-5.423600703,-8.542571272,-7.534654239,-4.595460372,-6.544699738,-4.782286635,-5.317145654,-7.934023554,-5.286730763,-4.548651258,-5.972256562,-6.758975269
2000-04-14,-12.60079998,-7.16833328,-6.624531696,-8.59303165,-11.54278724,-4.924762574,-7.85424775,-6.813531484,-6.461772303,-7.656822555,-9.425128689,-8.073177901,-8.017087809,-6.440805141,-7.735244686,-7.969472071,-42.65411944,-7.146036718,-5.088081447,-7.262673992,-7.435083178,-4.874089186,-6.228839061,-4.384086753,-5.129854231,-7.992170665,-6.203261394,-4.745166848,-6.761611605,-6.45198367
2000-04-17,-11.25342531,-9.365927787,-7.704871809,-8.745151452,-12.76161531,-4.926034604,-8.73142509,-6.738826972,-6.406678047,-8.089209854,-9.665691819,-9.20055796,-10.10837796,-6.483583487,-8.987540557,-7.690509182,-32.74871453,-7.0218967,-5.7827977,-8.8349396,-7.772168059,-5.927795795,-8.132371238,-7.933982079,-7.327483308,-8.654829737,-7.604471658,-5.255703265,-9.144291563,-6.381506964
2000-04-18,-13.70358453,-8.638471715,-6.67099766,-8.582501417,-11.14557248,-5.178751361,-8.43423918,-6.585803296,-6.778093455,-8.866699425,-9.782707668,-8.699697095,-8.548720468,-6.594589281,-8.586476302,-7.429243611,-22.37097568,-7.216081867,-5.396127899,-7.818755991,-7.731275529,-5.465548246,-7.887645827,-7.629481571,-6.947112566,-7.769522932,-7.387903733,-4.959519722,-8.873919313,-6.773674366
2000-04-19,-12.2310015,-8.523725142,-6.474819525,-8.496402173,-9.948541699,-5.118339783,-8.64610541,-6.483418034,-6.92072649,-8.348751048,-9.78119746,-7.987880774,-7.617409227,-8.109929788,-8.267167193,-7.093941483,-26.88887738,-6.569086487,-5.006699576,-7.986558899,-7.459093363,-5.521985074,-8.347678462,-7.115409751,-6.775436986,-7.510042258,-7.625124031,-4.495297005,-8.208150487,-6.55564357
2000-04-20,-12.03826676,-7.966521219,-7.911461667,-9.006822347,-10.62451637,-4.925558564,-8.608825229,-6.46647601,-7.16026894,-7.756991653,-9.795436124,-9.448537171,-9.446457589,-7.582568511,-8.553650591,-6.80994621,-19.91600537,-6.773269166,-4.617316104,-7.601304309,-7.439367875,-5.60769547,-7.90439131,-6.656834246,-7.178416268,-6.945870934,-7.397065535,-4.579604721,-7.645129598,-6.472347388
2000-04-24,-10.92956042,-7.670227293,-8.918476349,-8.811005888,-10.10910348,-4.871658164,-8.520956586,-6.429421205,-6.677844727,-7.284840165,-9.762216095,-8.789747174,-9.362416714,-7.503023465,-8.306354511,-6.524547795,-24.51945306,-6.532367968,-4.410909918,-6.50003298,-7.163071434,-5.220260118,-7.572012837,-6.539646677,-6.993500885,-7.530235694,-7.170953764,-4.89987388,-7.336102796,-6.448069747
2000-04-25,-10.02567278,-7.725399056,-9.662661512,-8.819115536,-10.05385582,-4.847911873,-8.446427735,-6.886751807,-6.329600236,-6.876626998,-9.916033925,-8.081464133,-8.443894797,-6.536345223,-8.640445128,-6.253985472,-27.78913188,-6.877184202,-4.143326015,-14.89043854,-7.221282906,-5.395068598,-7.221656866,-6.535193158,-6.724126369,-7.837661709,-6.892672168,-5.239077057,-6.893388602,-6.307192883
2000-04-26,-11.27276966,-7.821546679,-8.735036731,-8.856527731,-9.049367137,-4.7291032,-8.262518601,-6.710090984,-6.524106266,-6.685646436,-9.945982975,-7.73155308,-7.412983341,-6.809058004,-8.446202182,-6.044968567,-20.18262704,-7.030926195,-4.011564819,-12.23952853,-7.344623556,-5.06792515,-8.86377531,-7.539393223,-6.814095908,-7.723617345,-6.769158995,-5.158841218,-6.466812945,-6.190109965
2000-04-27,-11.79114255,-7.846034943,-7.959561736,-8.680901981,-8.245206231,-4.681219497,-8.294120175,-6.732024463,-6.076334014,-6.41111444,-9.865044424,-7.678559084,-7.890941634,-6.69043662,-8.47799514,-6.198648828,-13.97364295,-6.734859185,-4.141266719,-10.37823883,-7.895926885,-4.714013812,-9.50160656,-7.389236966,-6.627877188,-7.510379308,-7.78462568,-5.329239821,-6.492482515,-6.020851473
2000-04-28,-11.67246303,-7.268199307,-6.899591814,-8.500483098,-7.546324532,-4.691124489,-8.215732556,-6.766776688,-6.455928545,-6.766567806,-9.857893635,-7.012651797,-7.153127361,-6.068820593,-8.808497736,-6.401193627,-9.740916495,-8.001677259,-4.211160755,-8.94993737,-7.80470788,-4.935121555,-8.954272939,-7.145116346,-6.38866057,-6.976449688,-7.497071926,-5.519615524,-6.584411453,-5.793056297
2000-05-01,-10.77521541,-7.78143031,-6.144938785,-8.423642365,-6.987611899,-5.039377714,-8.170973094,-6.794933997,-6.346847899,-7.407743905,-9.859166957,-6.510065575,-6.686873749,-5.532707348,-8.880937634,-6.524306886,-13.54672289,-7.918132953,-4.871774032,-7.529696037,-7.481781031,-5.046645901,-8.820712866,-6.741810839,-6.584299591,-6.656276891,-7.206561843,-4.949195324,-7.350610543,-6.169981563
2000-05-02,-9.533110993,-7.340690414,-6.092870528,-8.348718028,-6.483518005,-4.943212777,-8.053654126,-7.093417382,-6.303691447,-7.086576558,-9.831544893,-6.06659396,-6.359327755,-5.48220511,-8.532809349,-6.647567783,-11.62997625,-7.117176337,-5.421710376,-7.574684126,-7.702953734,-4.931832334,-8.354558212,-6.528619539,-6.47888963,-7.527617723,-7.036629067,-5.512526751,-7.058213443,-5.84050338
2000-05-03,-10.54733458,-7.431117389,-6.626195843,-8.287345647,-7.968554315,-5.01750606,-7.987646959,-6.993608931,-6.602762437,-6.673437092,-9.765715744,-5.888880234,-7.492870593,-5.634053159,-8.269910757,-6.362549523,-8.790360586,-6.758248706,-5.041755504,-8.306826199,-7.97915948,-4.890657548,-7.899042706,-7.520602207,-6.174981442,-7.795809403,-6.763177207,-6.638985381,-6.717540903,-5.553145578
